txid,timestamp,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type
5fdcc4f738f494a505bb1dff2dcb1237d378da8bcf6e57ab2960a3877fe9746d,2025-07-10 15:38:13.105781,['3479rHWSG1kE7CAPvsHSWT5p2EeN43trZ8'],"['32G4gQu7CwD9c4FG83eR9bM6Ev6zUwLH5A', 'bc1qr6mzefkm8av4r7cumh0wsn8srm3ptueepy6pl9']",[6.456341031138682],"[4.0163340212118035, 2.4399079733949662]",9.903653191192734e-05,P2SH
ae2d27fd399d87de5f63945207be32b4a5a1c3b604a1f12c8a917f4bf4fbe6c7,2025-07-10 15:40:30.230147,['3G9P5oBHAbbC2MtBRAVeDAy25ZbNDmmMsQ'],['bc1qpcj38lf5mztpefdqazhem8rlnjpxyfvygaauck'],[1.1455493535699557],[1.1455202211561775],2.913241377824121e-05,P2SH
9b89a27dc4761490ad9397e550659dfd02566f61d01288849dc8ab52eb853ac9,2025-07-10 15:42:58.901992,['bc1p6pq6hqkavtj9pjegss69jc4t6g30cu3lrtttl6y247rl0fj47y0qr2lwry'],"['3PsjkupLAYNgM3tpQbECbp14s5Tfm8T5xo', 'bc1pp573k4zscuh63kk3y5fg9su58j56r7vzzlxgzey77er6zqg4l8ysehm9q0', 'bc1qtkdgvm4vgfkenu875d6j50hx3wkqfzjnssurmg']",[4.070825270604899],"[2.1857655645423586, 0.38449784832291006, 1.5005183964978819]",4.346124174782122e-05,P2TR
48a3d90afa55889eff28b38cce5311518c9d812bc716aa9f6725732715781b10,2025-07-10 15:50:30.147867,['bc1qp3wfyupwu3f6gw3nfr2f0vdtskz6y0xwj6zurv'],"['bc1qffvw3c5haks380c8r8v80anjtlvjd0rvfu2lkp', 'bc1qgvsq3yk0g4zfps3l703t4y2vcm43knhnc47fu0']",[1.9896683214686834],"[0.7405227767307933, 1.2489612735663544]",0.0001842711715356,P2WPKH
0052534479e14b58a6a37e52f82015c7d6c5d2b7d1906e36eeabdc8435a36348,2025-07-10 15:56:36.226763,['364YH5D7Modaru5x9cW5R4EkotjfGkf8Cq'],"['129WxNh1xu6JL5C5wVPFuXMggYogp9MSWu', '1AKgh8jNLwddHt5UzJXozJbYn1eP8D5Dbm']",[5.602691358748829],"[0.8403747103196447, 4.76231486658247]",1.7818467143710748e-06,P2SH
17629fad1af48e50b56cbf2a7cadb8d481c5f9bc979c06a15cb80eea6e5b509e,2025-07-10 16:04:59.059671,['bc1qfvyq8389j9mjmq3clcyma2vqhjgzzr5tw4rlq5'],['bc1qkcl6rdqlhvyzafjz0kxzzknh6rqpjmwkx0ewxw'],[6.016256172718734],[6.016109724867644],0.0001464478510893,P2WPKH
44890c38a65a067ef5b67e09d1c19a551ae3ca72a0273af0da3a84b3ac679d44,2025-07-10 16:06:06.050140,['1L4XJN4XrJev3wdd37kwNMEJc52WC12dzS'],"['bc1q3swj4lfhh4h6w5sfx29ljfqq6c9e2jysed8hpr', '139u4D5YEmEkZHNFtPQKFEG62AUzcdhH4c', '13YRxGSQb8HnySMnnw36rmV2TzWsGP6bC1']",[1.5656157312173469],"[0.2598202103167387, 0.4268593875648885, 0.8788889238030984]",4.720953262141715e-05,P2PKH
4339291ff652f670b1d6124c38999c2954dd4b9af2d2df53d9a76c82d1e38fa3,2025-07-10 16:06:33.296715,['bc1qdhfxgvn2a2un9mwsnke9xc6jjc06j9qheugpyc'],['bc1qwvnt89x42pkhzkmja879udan7kvmr0lceyc4cj'],[0.5665893482587007],[0.5665604141355018],2.8934123198788835e-05,P2WPKH
e1e1f7cfa8ba230e6e25ea2f0be23134cceadf85d1ac8016ed2916e67794ab40,2025-07-10 16:08:16.316840,['1MZDSDKsXWYCwq6284riYFnAm3z3NEwLSt'],"['1Bm21PCiiju7UUgTCq7FbMJ5K9jiSVvXPp', 'bc1qf3pu3sfhn2xqrxjf9puus2ltmat50ym7qmh4sj', 'bc1qj8pd3hxvg4safpm3qd0fdcz5tsnc2cwqxk223v']",[3.2811459212745286],"[1.57859586978868, 1.0211437884109025, 0.6809815090120608]",0.0004247540628853,P2PKH
5060558946804b6a11ba563d25301dcc87c6254ed533afbe3aacf92399e3954d,2025-07-10 16:08:22.362315,['1NvhdxTtRDbvJkZwt2HhKAgVU33unfjdbY'],['bc1q8q4urj6qjnx0xycu065r49s5lz07tw2g4u82dh'],[2.136928669972527],[2.136914474930444],1.419504208331546e-05,P2PKH
5e5d9e32da5f8a3e9dab7b3e39e1aa82b0d90a8b9a5d0259f4583e893408b563,2025-07-10 16:11:59.264658,['bc1plenu3yve08juk4y4kfspr4rfa76g8sjh9t6phmnsx5zw3766m3gsprark9'],"['17uhTQhg3rrqFHPJWXtjwLF4YF3ErnAXyx', 'bc1quhr3caq9hgpdzw36sds0x6e5gurwtmk0sxxdgf', 'bc1qjdncqdhd3uhnxcdsfjhk7mlwedtww6u0vj2nlf']",[6.305998702120072],"[0.5230059281969962, 4.303733180262888, 1.4790827744262833]",0.0001768192339042,P2TR
91e2222932cbdbc2fe87781c98604c53c6a1950146328f7e6f6f6b2fcc7ed896,2025-07-10 16:22:09.346952,['bc1qvvchacnnj4p5awfz8cdgy387aye2nsge0e9rls'],['bc1q39mnddmfxkym4nn2gn90sgmde70xu9rlatt6xv'],[1.9517043557087803],[1.951698346266475],6.00944230539e-06,P2WPKH
4acbfb8d5725807b65b41534c3d90ea2a94e4467b6fa1753302626c3b73bed53,2025-07-10 16:24:59.688647,['bc1q2nvcycv9jpvsgv0s0x6z5hqjtfh7zhkfqfzvv8'],"['35uXJV691Bg2KUm9x4nzahGUToxzvz99mJ', '1C7WRQEUxGMWjnApBHbQcYPkxTWmCthQtc', 'bc1qr8yxzxvzl85rsf02e4lxy73nsdq8qhra4r4hgk']",[6.806895686628785],"[1.7945040928640215, 1.510471704845737, 3.5016491545387476]",0.0002707343802791,P2WPKH
291c46f55498264c32ad77f9822a8d40a8f4a32143cb8572be0a6f3622395f63,2025-07-10 16:29:31.126993,['13E4B69dFg9TaJFLCtXHsbgBEMse1hy1KQ'],"['bc1qqpjqj7yz4qjcwhwl52dvadzgqc5h9xet37y463', 'bc1q5274792c4uk382fssku5nd6thphfe3lgkcgsnf', 'bc1qnlpgguqgysdekxu6zvnsxgvld4zcp2rd3lju55']",[4.548256886501463],"[1.3352272783684918, 3.0203961702650024, 0.19247774864551515]",0.0001556892224526,P2PKH
883a2ae130954623e8a35d6152887805f40f1bcee0ef00b29e8ed9c0fa09891b,2025-07-10 16:30:21.864456,['1PaLBhg9JyBubFy6evZbk7iwZLWdvagwio'],['35zMFxmypRpkse6cjCY7tUayh3GzAYN9kV'],[5.067561443100688],[5.067503493877436],5.794922325212016e-05,P2PKH
a27be6d1d8765f5f6a730cdd97bed57dfde1c9ed4fa880c47930171eb6aef822,2025-07-10 16:30:46.032705,['3AC195bx9mqPmxGeHXKiu8YnQw2gLzC9er'],['bc1qh8njl792hfuvp3kdldn26jjz0syyqjpw4r3dpe'],[0.4251162493985124],[0.4247913060371467],0.0003249433613656,P2SH
31c85b772d4a03bd75907c7ddeaaf9336831fab12271b72b46458b92d5373e6d,2025-07-10 16:33:30.533689,['bc1qar538rsenarygtvdvzsh2jhfwdqww9zdjw5sw5'],['1BCFtiAxj38oQG2gKU2rEm1YkuxqbESrsh'],[0.49843412405034615],[0.4984119094552489],2.221459509725536e-05,P2WPKH
d643e9414ad5200a489930607d9976b330292e9a6d2ebc8f93a5ae08abbaa1ac,2025-07-10 16:41:16.434031,['bc1qfwycslnamh3pv0mu6ax268hcur3ftpyf478fnp'],['bc1qczdqfmjdqh9azxug86synjxm5kxeutgxldsq3t'],[1.0213384442534652],[1.0213154868024144],2.2957451050957127e-05,P2WPKH
57a6b010e77a505f3ccc28c660560567e3c869b946e588937e53dd414c719288,2025-07-10 16:51:26.169909,['bc1qv7nqnnr5pv05q5t5raggps8hw2xdu3ssmatswu'],"['3F1h617isuATp9yT7abL9nPyvw4Whggsay', '3Duh1ARawmjzU3f93JAVPyokJbnfwALy4W']",[1.8039111974453823],"[0.3001880658446363, 1.5035844315029676]",0.0001387000977784,P2WPKH
df7ccd3983a303e7e693576a26417696b5c17e5aa4405102ac014577edec6258,2025-07-10 16:58:08.258531,['18EEBf48zRsiMb5kBPkLJpG8kaRmv9WX4u'],['3GR2obkjC1onF4tBotqnZEQUzSGr7UXMgy'],[0.8245878348714014],[0.8241375482843097],0.0004502865870916,P2PKH
6b502e753bfbf82e057f8dd965deb20aae2bd80dd60a8625795f22ed9b625ed2,2025-07-10 16:58:16.560934,['bc1qd7hrq2wfuw5yzdm5rg3v0hnmf3paqv9mdv89c5'],['39bzwN2Ts9fgZwZ679dELAX7DTx8wd3qB6'],[4.522119602895178],[4.522058917288045],6.0685607133067154e-05,P2WPKH
4924fb123780747503ea57a5a54c02ec23040824adfefcec355c26c4d6fb114e,2025-07-10 16:59:26.767820,['3N3ftbmYYxHNLFjUGErkdFoAcTtdKQMGdD'],"['bc1qg7zhfhjx6pqms8w98wtqe23t8z7l6ytgjangnj', '36TKbBKaJSRpEH5ExACW61AJ7VbPPukivD']",[2.1400065827441415],"[0.2642906743185147, 1.8756975901127881]",1.8318312838455868e-05,P2SH
312cf9866d43b100a230e464498514f896d6d9e1c072f6a7d2e2017491fc772b,2025-07-10 17:00:54.544493,['bc1qex655s0t06rc3jrmdgl39xs0trqvu7kdxelg2l'],['bc1q2hf2hkn4tjaymxj2rld56fdedzh87a4kq6ann0'],[1.838606096786702],[1.8386050477457525],1.0490409495414625e-06,P2WPKH
829312cb8dede56a4baef54a426fcfbfb52144d09148f627d93dc3e72e525f76,2025-07-10 17:02:35.701638,['bc1qekm2h20ghqtyse3s6grzzy2u066n28eklath05'],"['bc1qy8xrt5lshda6kzcgagfxmjdzv48gcmt2jvzc8j', '1KyHRHDVevioQ5bPWX1hUKCDq7Qp1kYGw7', '372r4aPkgSC3CiHj4dSg7ErmuA1wkcyruE']",[6.663090618847896],"[0.5327723367564249, 4.095778875544003, 2.034380352953491]",0.0001590535939774,P2WPKH
8f146c5970a4f7e1d42aaab286126a36e3c3e93605986daad6f663e735ef7ab1,2025-07-10 17:03:54.560572,['bc1qw0h99j2y3zus09sxjfk7qe572znufdhksn4nrm'],['3NPP7JP8KUGYsM6AvDHiQsdtxs6GKDDrQG'],[0.3406435614865534],[0.340565247255283],7.831423127039003e-05,P2WPKH
bf9765b121ebf7fdffd93e32e53cc1257bd498d07c21feb47cd8583336f3a9f2,2025-07-10 17:12:17.408182,['bc1qqtadqtx0nvvyhgak3tkzmczk299gcrdv4g6apd'],"['bc1qsajgxwkncr4dtta69k06xjxauwlvm4ff2ntf5d', 'bc1pjc3jmhxrnazw6zwlc2hdqyl8efw29p3amh4uhed9jcqmeuudyrxsaguxs4']",[2.086714097173072],"[1.4953914132606012, 0.5911725374746432]",0.0001501464378277,P2WPKH
8165417ff41e8968fc1baf97b7cb15ddb0236cf8973f997da753d1debb92d115,2025-07-10 17:16:36.646337,['34QNGKvkoW9XxDts4jBHuZjbsQqpCQq4E7'],"['17N1ZZGjRNU43zVJtRsSpeakQrMHohPGdp', 'bc1q7dv7nw3w9ay9yk0hhze95h306qv2d0dy9mevan']",[2.2289539041260924],"[0.3268050964210376, 1.9017840828177692]",0.0003647248872857,P2SH
d7f6be03ab45549de64bb9e11c04943ef5b875566e7dd60207d29f758afdccef,2025-07-10 17:20:02.002819,['bc1qafrk6u5dpqx5rnlxg3ftcsy4qg29v2sfyengcm'],"['bc1qmsxpnnzjur5x84le5tgjl9f4xggrn8h9q8x26h', '1P8TprJBPS9mFei4P9RKoZSi362DqM71ZS', 'bc1qkp676fpr7z7scq3fdgzrkxcnm75zrcdn65z7vd']",[3.7466646524348226],"[0.7468674090471377, 1.1385499653988913, 1.861088328629408]",0.0001589493593858,P2WPKH
5924119d279271982f81296b316fb3378e87dad103e4e35966122f0c5ac0807d,2025-07-10 17:45:08.672184,['33uDgTJQMEzwZPXeAfJKMBZsDPduyS9qBs'],"['1Bee2wP9XhTiDHWnRPmrHr99zarRMnhftS', 'bc1qc6m4e4lezvfruy5xkvh785m3k0fgm4fyxkq0ex', '1DJwdGkbPRMByfCZ7fdNJZdmS8xvMNgBpP']",[2.3592487692366664],"[0.0735577166927185, 1.2446001762158325, 1.0410292000300643]",6.167629805094049e-05,P2SH
f1eec4079e8d5db59e0358fc8a271b761064cff2debb70cb2ec2316da2f1bd95,2025-07-10 17:57:47.333746,['bc1p77w0ad2er0hn2zmswpuy5vhuxd428te5e4ylr386nczqv9kks90sckq2v0'],['bc1qyjwje8n68t0nwvva5l6g7xqr4ka8g2plfq729k'],[1.1127079995395903],[1.1125721933315411],0.0001358062080491,P2TR
652713fc7d99062ba199563d2fe8bbfa18d4a32c2c4735311728d7066779f6df,2025-07-10 17:58:06.926957,['1Q6B8EiuPVWAYets5SA5PwU7svwCX45noj'],"['3B9GXgVw3sHFgTUGHFNpCxfrVBWbofJoUk', 'bc1ppru02et3q0x0cz0p3yf8j90qejjzuersusm8e6sqcgplyhqjjy4q7r0qda', 'bc1q3ha6lq6x6g3y86c5aph5llf494gxn86mmfnez6']",[2.827519474878109],"[0.7508448763166716, 0.6680129049183414, 1.4086053893810373]",5.630426205841191e-05,P2PKH
6ac4e05457fb20ff99aefe48baba57b15b68898c8817af8f414a8bdc9154aa53,2025-07-10 18:06:41.139851,['bc1q32k62dmp7egh7dzalptr6unnkm6nqkvd62cn4f'],['bc1ppk0x02qug2f0fynycxzf0rdm79whm2f0glrlagrr38t7c369p8js7p76gz'],[0.6393430824318443],[0.639281815545535],6.126688630938598e-05,P2WPKH
a7c525da855fb4a4144509167ace7f4e9bae3dc6c172762369ec07c331a06972,2025-07-10 18:16:43.016483,['1BwRmjRnYy7FjY3PWnVtm4YYd3vvZ7jyKb'],"['bc1qvzncesdd8ha898dw34n0smycqsq2lj75uctaw9', 'bc1qaxxxjnj959pca9pw5x6hk3qw3uzjc37x2yarfg']",[6.435865469460345],"[6.219846510850829, 0.21584146246812266]",0.0001774961413937,P2PKH
b1db61daa6d1c81ac4a8fe4cbc4b3fa394588ab26db2878db557ba6465c8d796,2025-07-10 18:22:11.246147,['37g4xmQV9DxMrigFHB8monwMZzVhBAFFKd'],"['1PriECaPcYXjGuvAXuHgJuLywmgouZAUDR', 'bc1qx9tuk6hey7hqxe40jxnm0dn3z9x3ghnrcwe83s']",[6.042983597674277],"[2.880326458339868, 3.1625377669123322]",0.0001193724220761,P2SH
7cba72d552b9ee1e52721c239fe09fb7ef9df07b3c64a9cc00368ec84272df14,2025-07-10 18:22:55.872749,['1Jvr4iJVDWo7sHNtSKcbNsGCunGQRnaV99'],"['bc1qn2s84d4773ldt87wlnqt36eqk85gfd2d2sxmfz', '38wzJRM5aVCr9xq3qY7rf7KwgSXqvi3X5p', 'bc1qcuvn77dgzl0wrfd3hj3hkagtjnctrstmhngdjc']",[5.8854591581881905],"[1.8389764127450765, 1.0961906284319316, 2.9502888090247175]",3.3079864645924385e-06,P2PKH
255e7090db7f40414fbc3222f71a198ff87d2b135c188c67d9c9ae68ed2f0b9b,2025-07-10 18:39:43.378179,['1J6BRT4VRdXoELB2uMyT4XQ3ReY5bZtyRT'],['bc1qg0vlcp967ysw7zsffu7kdfe5uwt2cxk6t354ej'],[1.587285018447638],[1.587135235607453],0.0001497828401849,P2PKH
575473f32e7a5c7625ba8d110145d8e5e2f20038e4d0b7eb21b6554dc1fcc354,2025-07-10 18:47:15.779132,['bc1qx6ccker5k4ff4jyr4jd4h5zd0qu5gcn9ygdcmm'],['1KPJZhGZX1s6TzKY4eGgPg9neZ42HDqHe4'],[0.4636166815267061],[0.4635178629937809],9.881853292520206e-05,P2WPKH
baaa525196fdb439ac168a9ab0605b70b41f01b019960a429f5bc477d14e83b4,2025-07-10 18:51:31.728804,['bc1q0452kjmmt0v8vvcqr5qzxk8hqwzjfa6jadapvr'],['bc1qs8zduleydmr23wvk76x7wazus9e6ay7aqx4ymp'],[0.9652909899180859],[0.9650531973982606],0.0002377925198253,P2WPKH
8592aaf10d28bb313d099e138a3b9b5623b1ad81e8816efa9880fea65fd090ac,2025-07-10 18:54:23.850047,['12i57ZBGRFGoZ3bjVPsAYJH4AVTrBvwdp3'],['12CxJ3kQrYJSKT4cGsU8SLuNNVWtYddPz2'],[0.32242222118396024],[0.32235194549725715],7.02756867030919e-05,P2PKH
cf24c2eb870ee9786a24072a85f4aa25f2b27b6ffc6344991106f051f875393f,2025-07-10 19:02:03.058145,['1656iceHBr8Lma2uEoZyDeRkuSQwz2uXxa'],"['15SumECVAGsMj2dYQw9HyBZjGsWYHMABX9', 'bc1qezfc8gpcfjhpkqlqc2u56fpucc5pqw86vhfu67', 'bc1pt8km47mvlp8acj8s2ue376rcy0044p45rdqyd6qq58hvfelql5fqe8el7r']",[9.762760100328391],"[0.6470029830718997, 0.9299170181148695, 8.185780748836965]",5.9350304656610885e-05,P2PKH
5a49e3d49f832b03f371bdad5e2f9fb5c474cc5a67d97fc56bd6d9fed1455f42,2025-07-10 19:03:34.756390,['bc1qxl23cx3f372am4ldn3kvc2hvg64sq43uqma0lg'],"['bc1qt9ph9jedt5dq8wlhz4e3s3jayhy6werrs64ddf', '1QHPHSN5prz3gHdbi8usrnX7kDu3z8yg7c', 'bc1qxeqexpnltq3jpuvujhqf4r7nv5avdxd6890s9f']",[5.647592835108982],"[1.9392328125259783, 2.3084178069838144, 1.399882958184395]",5.925741479499897e-05,P2WPKH
be6a24ddc17e96b8aa250c4837b2aa1ca3a69efb1e2eebaf8f3f3cb2a5d18e6f,2025-07-10 19:05:13.599278,['122VyLn3EbK76XPEB8CHNqw4TPmU9yrRw9'],"['bc1qfad3fsxksxxffhqnshp73nen3jwx9am83qnh78', '1FS9qX79JBeJGXTfE9tetVNMjVjv9jeEe9']",[4.200258129223316],"[2.447789991919657, 1.7524493525551028]",1.878474855658456e-05,P2PKH
04809cfc9754cec16b3908934bd362de01918e38e4193e5263b40bb1ddc62b2a,2025-07-10 19:08:48.193624,['bc1qspddm3a6qs0rn6443vll7svlkhngztkc2e0rh0'],['13s1ErCQeq1uQNYUJMkautXrX33Hqv1HUE'],[1.3388372612640038],[1.3387358868144708],0.0001013744495329,P2WPKH
d5f7ec2e2e970d471bda0453a93515d308469de5176358f347f190dd0442debc,2025-07-10 19:12:24.770805,['1BrjcCzdcDb6B4yLMFqHvvKbrAUp8xEXLj'],"['bc1q50hwg8pcezkjzd3md2frug2h52facalcv645a8', 'bc1qs08ae388udx9qs6sk2v8huw8q4e4u0l0jrvrvj']",[4.2560339459849],"[1.6991303151828563, 2.5567014124987186]",0.0002022183033244,P2PKH
6c93824478d7d67211dc55ee0b24d7ac3f49fccf408b4cdc3c1be54619f65621,2025-07-10 19:31:50.489783,['bc1pqlf0gej2zd90c2pvqm0qrpnzrlpn8qn9ux59tazhjdg2qkv603xstt5mxu'],"['3Kkgw2Rz7Aq7kfConfEohwuJnzX2zXPjNC', 'bc1pmzes4qcgwvqsn8egedz58uy546x8npelx3t72d9v0g3udakc37fq3qu0u7', '1N5FNsPxxV8dtzn9apzgdDz2ioFkuZA9S5']",[5.906711289899381],"[2.962986695701021, 0.23530453145080366, 2.7082106872246063]",0.0002093755229507,P2TR
9df3698bba788f0cf3d9824dfc31bded52eb7fdaaeef99718cd51439191f6cc5,2025-07-10 19:31:51.027297,['bc1qxneq4pppv7s2m2qseu9ual0l3qyf8a2cl5y4uk'],"['3398ZpKWMfRXf8sa1tZrY9DW7wiWRzRg27', 'bc1pv9d7yctexyr9nla6dj0qypz5a40efhzwhzuvd5wt2sd8fcs7v9dsqw9drc', '16Vw3iiXC8Q71QdnuUkvWuXWYQgvaWQjbD']",[3.4807251951311597],"[0.49129232515716825, 0.5039348158201429, 2.4854461522522375]",5.190190161140084e-05,P2WPKH
4188e3cb99d2e15da7f91a6d3b693df052cee1cc365faf8cae94439177a1d7ed,2025-07-10 19:32:27.037741,['17tthvi4afdn4oMVtBffycapU4w1fUb2PF'],['1Pz4dXHn8nBB2NozTt9oDfGEFaHcVo6ghE'],[0.1839231557912112],[0.18391003525732127],1.312053388993312e-05,P2PKH
23034358366309c9107733269c265f11363115473f1ad29b95a919ad50462a93,2025-07-10 19:43:27.852294,['32ayMFjJwtYCkpPnCm2uXEDn5DFLqcAEAt'],"['37AQmwXo5a9WtjwLrK4No4AcwoNe1QDuDY', 'bc1pcx2zqvq52y3ee6gkt34fkt2gckkzp5sr6cdctf3wq7ugxsmeqjkspz6znf', '37jrezSuRnE6rZ33NWnxcQKd8kp2REyXYX']",[3.205189686213661],"[0.9625167232004275, 1.5467570686573806, 0.6958999583329805]",1.5936022872400742e-05,P2SH
c80df4140d28f5a91a2894d96c0c5ba1158b003de341567ccd90e5d35633db74,2025-07-10 19:46:36.203065,['1Jj62Zus6q3nEF4NX5ZdioBRNMQiSHmJSg'],"['38ACATkzW8zyxgcrjdnnccfsxFgyaRcyZj', '1BMY8yxxbux1ZC1WLvy5GUfi5DiU7TfXR6']",[2.6178853613250057],"[2.3044414543109006, 0.313397462640612]",4.644437349283276e-05,P2PKH
52c6bb44a31e77b78ad82c63dc189aaf4a127d8ba275cbc9dca29cd425541af5,2025-07-10 19:49:59.302605,['36tguh8qfRrHKSY8nUYR6PNZkZpfzgmp86'],"['bc1p90h2sa64ttfkc7he6q5unfmmsphey7yn9x5wvnmfmk9h3mj06zzswgm52k', 'bc1qx36ezsmx50ndm2vnrrq4y4pne00hjq0zvp3haf']",[3.96298016995873],"[2.261187694457683, 1.7017476834125846]",4.479208846254454e-05,P2SH
fa58f4860e069903be6ffaffa6415b15cc92fd359d09828b1ca142de7f4c4277,2025-07-10 20:17:20.781948,['1DSvdXdBXUk5hP81JgGcxrjhWHLU8dHSnP'],"['bc1q45644f6j5m6rv3grlcru9hynzy9alkqtje7tv7', '1FrPfJStsQG398SYZxyM1TSTFH5pbuMJwY']",[6.662054514445285],"[0.9823633873384858, 5.679620385235047]",7.074187175143007e-05,P2PKH
1129cffb61f9f5c0928b72a3ac80cdffbc4a2c5f6a410b37111952052b901845,2025-07-10 20:39:56.929487,['bc1quqthfye4uu6lsuvq9p8r2dhl24uu0l6llfzx67'],"['bc1qqsjaflfcrhu7vte56uaysdr7uv3n7xfxpn3qqe', '3Ej8X2YyHFUCfwGKUL5jR3tSEXgFPL9hjg']",[10.105957117073208],"[0.43693087204238285, 9.668913125322522]",0.0001131197083023,P2WPKH
7546cd3553c7404346a8630b7eeea215afa70ed251e2f63d2e8398b18cc9f121,2025-07-10 20:44:53.893308,['bc1qzgr0mj4xecms8ane7h44hjmvdsuf3p4rwftr0m'],"['bc1q2qj2ysu90zc09dvkgrhffyt0ghuf8700ajuy8f', 'bc1qxaw7vx5q3vlah3lzsdw8wcrhcu6hwwt3q3ml35', 'bc1prak4mvwtn68tuc4vfyhr2xrjfc2hm0759pcxludwmmsd6p63h7hsj5qgzt']",[4.512526760983122],"[0.24399086683918503, 2.326358329128207, 1.941900603570827]",0.000276961444903,P2WPKH
2bef05ace636d5628f2c23d806aae6d717b4b6cff841c88b5fd3d68ffae39bcd,2025-07-10 20:46:06.316697,['bc1qe79m3utv84tpvfck2c82mjuccfgw4e6eeswln9'],"['3PRFQh1AUieEC8zPnfJg92gKn8vWFG9a6n', 'bc1qc6mm2eld2pl9dl6xhndfy7ux4ddh9pg5v6jds9', '1Nca9Q174yNCaDEHEwM1uShXaxdVbKYw4L']",[9.392631101079699],"[7.863370530956942, 0.40631793635328306, 1.122886124370682]",5.650939879170845e-05,P2WPKH
b5eff6183ac89521b29305dabd099daba39ad03ceb7f1e46bfe6a2125f167d89,2025-07-10 20:57:12.549514,['1Maw9NYkkMGjoie557gAF2S3HjaqYbAoso'],"['3NgwTez3ghU1sFKJnnF32ArhEhn73YuBSj', '19J3ysRcjFGrWC6E2aKuCo7tmFWc2eGaAu']",[1.1971870143003531],"[0.9906793292454139, 0.2064516387523239]",5.604630261528185e-05,P2PKH
3d726a84a88b5ac82eef54fcbb0f162246feaa8185137741b4bf3719ef99479c,2025-07-10 21:03:26.662749,['bc1qy8rgwvw4zckdfqysqcpvn6kn0tu0zcluhcsvt7'],"['bc1q997y0r7tw8gjlkxu9lsk5y8nls2jqcywjck6tn', 'bc1qc2xwr3vds4rxyrmpy6g9vg5sez4yytd89j2a6r', '1D3fEHrFoDjrzsyRKhmpoSfbGB6hrz7xAo']",[3.1401861951015473],"[0.08052303184065877, 0.5894144193882938, 2.4701586380347207]",9.010583787397533e-05,P2WPKH
a572d92789d2aca2e6ebf67ee653391ceb80f8625e0ee08349e25ec18cf0a16a,2025-07-10 21:07:59.361364,['333YwkBFXdrfD9b5JkVbVP6qk6mbjuZnvK'],"['1JkTCBbAr9k1hQU3dbY9bYimYUxyVSLjBC', 'bc1q75j6dwlw0kkk423etrx4g0888v3jsd9gzry9dk', '3PUAd5tLP5hp5rXj52FMiZ27X8twA6ntmL']",[13.019678232128914],"[5.253335837130665, 3.1654034103815487, 4.600712717238468]",0.0002262673782318,P2SH
367afe0816f6b7f7baec6d7ee0ff3feaf75e86e36745e02e432e00c7f1739a9e,2025-07-10 21:08:44.926860,['bc1ql9v68d42ape4ukvjjrhdecszc9vw8extd6ndaw'],['bc1qxlenz256a2jwl9ttc7v44juvnne5qzvfvejkzn'],[1.3169334768731786],[1.3167358885857026],0.0001975882874759,P2WPKH
61e04cc5d0b26cd10524bac5178e41e7ca0ed2ec00c49a0ddd2bdc71a49d3f36,2025-07-10 21:12:23.141975,['1CKk8Hvt1kjVksdfdDmKcbXqho8TEa4fhL'],"['1P5i9149hGXsQ8cvxYE9HSe924rsLt9RkP', 'bc1qre2kw3ry2kapazt0p9kpm6t90gg6zrluk7xkzy']",[2.2578519310300043],"[0.6686894446796767, 1.5890748583460594]",8.762800426832565e-05,P2PKH
0c2ee1005fadb680ffe5167f02cc561e113d3b5f46e31d312b097fff5794afff,2025-07-10 21:19:56.638804,['bc1q72rqgqxz26mzyuarxqkft45ua99xrdrxe8eare'],"['1EwoZ1fqAQoQRbXP2CBnjUBTNJpfLto6Xk', '39A4wuXkDgHjgKPEcyhyeF3BLPz5sC3SRM', '336FV5uDB9VtCVikfYg4ers2kAMxdHSRyR']",[2.5007512465484716],"[1.1192476056512224, 0.3425845032390014, 1.0388898660777466]",2.927158050143868e-05,P2WPKH
91c2974049714c2f02c9c6fc42b849456394dd748044f2e1a82e9f0c249f72c5,2025-07-10 21:21:44.342276,['bc1q2zd372xf3xr8x3untrhjpu4c7pnxyr7pagecxe'],"['18ptokswURoT7SYMpxm4rFRRD2dzRZiLGV', '16iiUtoKN5bqvj8zVWDEdWDstH3bJCgAeC']",[2.2209616169422515],"[0.5385416467317476, 1.6823849212876347]",3.50489228695332e-05,P2WPKH
03c977ecf381ea792d5713cc201cab95014883a10f71cd0a8be9c8296812ebb9,2025-07-10 21:26:53.415653,['bc1q9ttpx0xep6m6tn7l6alzc2zjh7djpsdyz4fs9w'],"['1K3Zm95HXpkLD6XNLt3YmoSqeMvfAEfuPN', '3AAuv1MfC8ChrTaL3oVgh7fExuhSQC8yTW']",[4.893290822262016],"[4.15215875642419, 0.7410226014885042]",0.0001094643493215,P2WPKH
c30abf6ab6f89683f99ff7c4658e0485ac6d7968df0058cd6289635be10adc42,2025-07-10 21:26:54.597760,['1Mvr1WnznpgjqeSSsc35iUGvm8ue41NxFC'],"['bc1qt042s0c2pxn9l6qhm2tgyeechewv4ynluseyep', '1ABJBYxkMn9SVSUGHJLRG5fM2ZgLei5aZ4', 'bc1qgtv5jlmwa8lcxz9trvwrpnmn56dszl4ach2qwd']",[2.479321184598],"[0.7440213245672951, 1.475436106457273, 0.25985697783915984]",6.775734272093433e-06,P2PKH
