txid,timestamp,src_ip,dst_ip,src_port,dst_port,geo_country,asn
c0b9ae329e99a4468ff6f8e22e5934c4757e134d7de6153b01c027e60ef8ce88,2025-07-29 06:03:26.025632,138.39.47.4,164.46.28.235,8333,12510,RU,AS3320
c0b9ae329e99a4468ff6f8e22e5934c4757e134d7de6153b01c027e60ef8ce88,2025-07-29 06:03:28.270064,164.46.28.235,89.44.10.244,34993,8333,GB,AS15169
c0b9ae329e99a4468ff6f8e22e5934c4757e134d7de6153b01c027e60ef8ce88,2025-07-29 06:03:29.234639,89.44.10.244,73.237.65.138,8333,8333,GB,AS15169
c0b9ae329e99a4468ff6f8e22e5934c4757e134d7de6153b01c027e60ef8ce88,2025-07-29 06:03:30.930758,73.237.65.138,64.115.68.12,8333,8333,JP,AS24940
c0b9ae329e99a4468ff6f8e22e5934c4757e134d7de6153b01c027e60ef8ce88,2025-07-29 06:03:32.001501,64.115.68.12,106.69.129.147,8333,8333,BR,AS4837
c0b9ae329e99a4468ff6f8e22e5934c4757e134d7de6153b01c027e60ef8ce88,2025-07-29 06:03:34.516010,106.69.129.147,59.187.230.227,8333,8333,US,AS4837
f31cc23ae9e6f73eaac98271b5d689bc09cd48aee0ab7fd116cb41a94d7524ce,2025-07-29 06:06:00.254245,196.84.252.82,132.148.88.175,17395,8333,BR,AS9009
f31cc23ae9e6f73eaac98271b5d689bc09cd48aee0ab7fd116cb41a94d7524ce,2025-07-29 06:06:01.008762,132.148.88.175,221.186.158.14,8333,8333,IN,AS4837
f31cc23ae9e6f73eaac98271b5d689bc09cd48aee0ab7fd116cb41a94d7524ce,2025-07-29 06:06:03.359486,221.186.158.14,193.124.246.247,8333,8333,CN,AS16509
2b2a745d3cbfbd1922fb1676cd362773573aafb81b14e013a9fa6c2dd97c3910,2025-07-29 06:10:10.866017,151.101.223.124,122.184.71.205,8333,8333,SG,AS9009
e958241811fb5aa24b081b2b40acd3acae0c1c5aa9328a9db3308191bcac9662,2025-07-29 06:10:13.451279,175.178.81.82,171.250.167.96,8333,8333,SG,AS9009
2b2a745d3cbfbd1922fb1676cd362773573aafb81b14e013a9fa6c2dd97c3910,2025-07-29 06:10:13.979457,122.184.71.205,131.150.230.242,8333,8333,NL,AS16509
2b2a745d3cbfbd1922fb1676cd362773573aafb81b14e013a9fa6c2dd97c3910,2025-07-29 06:10:14.976987,131.150.230.242,94.26.159.60,8333,8333,GB,AS9009
2b2a745d3cbfbd1922fb1676cd362773573aafb81b14e013a9fa6c2dd97c3910,2025-07-29 06:10:15.865111,94.26.159.60,141.232.31.64,14308,8333,CA,AS4837
e958241811fb5aa24b081b2b40acd3acae0c1c5aa9328a9db3308191bcac9662,2025-07-29 06:10:16.700822,171.250.167.96,4.158.58.169,8333,8333,CN,AS4837
2b2a745d3cbfbd1922fb1676cd362773573aafb81b14e013a9fa6c2dd97c3910,2025-07-29 06:10:18.791422,141.232.31.64,197.198.214.167,19068,8333,US,AS15169
e958241811fb5aa24b081b2b40acd3acae0c1c5aa9328a9db3308191bcac9662,2025-07-29 06:10:19.104761,4.158.58.169,133.37.221.128,9226,8333,CA,AS24940
2b2a745d3cbfbd1922fb1676cd362773573aafb81b14e013a9fa6c2dd97c3910,2025-07-29 06:10:19.945967,197.198.214.167,1.183.13.130,8333,8333,US,AS3320
aa6831ceda23900269c86d9832dd42350e437b2b48d8eff087321ff44bf2c0fd,2025-07-29 06:19:05.497536,93.13.143.204,110.57.49.111,8333,8333,US,AS15169
aa6831ceda23900269c86d9832dd42350e437b2b48d8eff087321ff44bf2c0fd,2025-07-29 06:19:07.024316,110.57.49.111,156.137.76.120,8333,8333,IN,AS9009
aa6831ceda23900269c86d9832dd42350e437b2b48d8eff087321ff44bf2c0fd,2025-07-29 06:19:10.455741,156.137.76.120,27.122.2.9,8333,8333,BR,AS9009
aa6831ceda23900269c86d9832dd42350e437b2b48d8eff087321ff44bf2c0fd,2025-07-29 06:19:14.034618,27.122.2.9,176.83.251.71,8333,55426,CN,AS3320
aa6831ceda23900269c86d9832dd42350e437b2b48d8eff087321ff44bf2c0fd,2025-07-29 06:19:15.961132,176.83.251.71,4.211.16.78,8333,8333,US,AS4837
f6633b6b8d4b55e3dd19b4cdd4ad4b9e205c234ef0cfab69d36aa53dcd8e5d77,2025-07-29 06:23:23.314010,102.50.179.174,70.27.239.180,8333,8333,SG,AS24940
f6633b6b8d4b55e3dd19b4cdd4ad4b9e205c234ef0cfab69d36aa53dcd8e5d77,2025-07-29 06:23:26.802905,70.27.239.180,211.200.219.207,36614,8333,CA,AS15169
f6633b6b8d4b55e3dd19b4cdd4ad4b9e205c234ef0cfab69d36aa53dcd8e5d77,2025-07-29 06:23:30.583403,211.200.219.207,101.184.252.115,8333,8333,CN,AS9009
f6633b6b8d4b55e3dd19b4cdd4ad4b9e205c234ef0cfab69d36aa53dcd8e5d77,2025-07-29 06:23:32.576712,101.184.252.115,29.86.53.202,11389,57109,BR,AS4134
fee02a6966eb2d994bac522cb261e4d96f283f897f2051843540fc1b8a67046b,2025-07-29 06:25:12.538297,75.34.234.233,212.90.74.135,8333,8333,GB,AS8075
fee02a6966eb2d994bac522cb261e4d96f283f897f2051843540fc1b8a67046b,2025-07-29 06:25:15.550272,212.90.74.135,151.180.31.65,8333,55230,NL,AS4134
fee02a6966eb2d994bac522cb261e4d96f283f897f2051843540fc1b8a67046b,2025-07-29 06:25:16.347523,151.180.31.65,128.138.250.52,8333,8333,CN,AS4837
fee02a6966eb2d994bac522cb261e4d96f283f897f2051843540fc1b8a67046b,2025-07-29 06:25:19.623621,128.138.250.52,204.85.115.152,8333,11943,CA,AS8075
fee02a6966eb2d994bac522cb261e4d96f283f897f2051843540fc1b8a67046b,2025-07-29 06:25:22.034386,204.85.115.152,28.13.45.20,8998,8333,US,AS4837
fee02a6966eb2d994bac522cb261e4d96f283f897f2051843540fc1b8a67046b,2025-07-29 06:25:23.344159,28.13.45.20,46.218.167.109,8333,8333,JP,AS3320
a60e27b74d432a8d2b0e939c741bcf0e63a8201d1388cdddce47a8ac0526d239,2025-07-29 06:38:58.633848,174.150.130.19,148.148.89.220,8333,8333,CN,AS24940
a60e27b74d432a8d2b0e939c741bcf0e63a8201d1388cdddce47a8ac0526d239,2025-07-29 06:39:00.324355,148.148.89.220,69.97.78.154,8333,8333,JP,AS3320
a60e27b74d432a8d2b0e939c741bcf0e63a8201d1388cdddce47a8ac0526d239,2025-07-29 06:39:03.278251,69.97.78.154,78.110.213.182,8333,8333,RU,AS4134
a60e27b74d432a8d2b0e939c741bcf0e63a8201d1388cdddce47a8ac0526d239,2025-07-29 06:39:05.704066,78.110.213.182,16.236.153.111,8333,8333,SG,AS24940
a60e27b74d432a8d2b0e939c741bcf0e63a8201d1388cdddce47a8ac0526d239,2025-07-29 06:39:06.603228,16.236.153.111,177.50.254.232,8333,8333,IN,AS4134
a60e27b74d432a8d2b0e939c741bcf0e63a8201d1388cdddce47a8ac0526d239,2025-07-29 06:39:08.724194,177.50.254.232,58.81.15.238,41024,8333,JP,AS24940
1aaff8dd0bd4285ea43b8af5f31ed118039a90fef543a6cfa57656efb9d2d433,2025-07-29 06:43:48.309609,113.187.42.14,76.155.0.186,40316,8333,BR,AS4134
1aaff8dd0bd4285ea43b8af5f31ed118039a90fef543a6cfa57656efb9d2d433,2025-07-29 06:43:49.981959,76.155.0.186,78.196.48.249,8333,8333,NL,AS24940
1aaff8dd0bd4285ea43b8af5f31ed118039a90fef543a6cfa57656efb9d2d433,2025-07-29 06:43:52.280714,78.196.48.249,181.128.40.198,8333,9681,DE,AS4837
1aaff8dd0bd4285ea43b8af5f31ed118039a90fef543a6cfa57656efb9d2d433,2025-07-29 06:43:54.613082,181.128.40.198,3.212.127.192,2749,11199,RU,AS4134
1aaff8dd0bd4285ea43b8af5f31ed118039a90fef543a6cfa57656efb9d2d433,2025-07-29 06:43:58.349859,3.212.127.192,110.155.236.33,8333,8333,US,AS4134
cd6f5e4fb3c15d8b3588a96a8209862ad5b04e0971aab23bb6deae536362dbad,2025-07-29 06:53:47.175088,170.252.115.218,162.2.234.30,48202,8333,CN,AS4134
cd6f5e4fb3c15d8b3588a96a8209862ad5b04e0971aab23bb6deae536362dbad,2025-07-29 06:53:49.176451,162.2.234.30,186.46.13.26,8333,8333,US,AS24940
cd6f5e4fb3c15d8b3588a96a8209862ad5b04e0971aab23bb6deae536362dbad,2025-07-29 06:53:50.194849,186.46.13.26,38.137.87.69,8333,8333,BR,AS3320
968a71b46a1adfb981aca0d0e8db989dbcc7993940f9552c8f19212320291b4d,2025-07-29 07:01:42.855229,168.1.208.150,32.1.18.10,44722,8333,IN,AS15169
968a71b46a1adfb981aca0d0e8db989dbcc7993940f9552c8f19212320291b4d,2025-07-29 07:01:44.853897,32.1.18.10,145.129.44.56,8333,31496,FR,AS9009
97e7ac480914bf86f24d4dc069407ab860ed879d278b930b584d47c2ceac9dfb,2025-07-29 07:03:58.248915,77.135.6.187,221.71.190.8,8333,8333,SG,AS8075
97e7ac480914bf86f24d4dc069407ab860ed879d278b930b584d47c2ceac9dfb,2025-07-29 07:03:59.880041,221.71.190.8,87.170.101.105,8333,8333,CA,AS8075
0346e9c7ed240d16cf7875b67897fa288121fcc81f28db1332bece87d0061819,2025-07-29 07:05:23.561094,185.95.8.131,132.186.186.23,8333,8333,NL,AS16509
0346e9c7ed240d16cf7875b67897fa288121fcc81f28db1332bece87d0061819,2025-07-29 07:05:26.015844,132.186.186.23,183.53.90.44,8333,4364,NL,AS15169
0346e9c7ed240d16cf7875b67897fa288121fcc81f28db1332bece87d0061819,2025-07-29 07:05:26.444310,183.53.90.44,80.191.189.83,8333,8333,NL,AS4837
397dbecdf6238c120c2e28a417975736d690e5d8df64dd96d692fedb0f4bebae,2025-07-29 07:08:25.043166,129.136.111.26,153.92.195.127,8333,3700,CA,AS24940
397dbecdf6238c120c2e28a417975736d690e5d8df64dd96d692fedb0f4bebae,2025-07-29 07:08:27.668831,153.92.195.127,170.141.128.170,8333,8333,CN,AS4837
397dbecdf6238c120c2e28a417975736d690e5d8df64dd96d692fedb0f4bebae,2025-07-29 07:08:30.764564,170.141.128.170,44.232.114.230,8333,8333,FR,AS4134
397dbecdf6238c120c2e28a417975736d690e5d8df64dd96d692fedb0f4bebae,2025-07-29 07:08:34.112056,44.232.114.230,80.25.201.139,24097,8333,IN,AS8075
6ac5f377767e23a98328c671983e0ab6b0a48d4929858d37f6b49a243c6d0162,2025-07-29 07:10:08.434142,11.12.100.229,11.1.76.113,8333,8333,NL,AS9009
6ac5f377767e23a98328c671983e0ab6b0a48d4929858d37f6b49a243c6d0162,2025-07-29 07:10:09.718009,11.1.76.113,83.250.249.217,8333,8333,JP,AS9009
6ac5f377767e23a98328c671983e0ab6b0a48d4929858d37f6b49a243c6d0162,2025-07-29 07:10:11.676668,83.250.249.217,23.194.255.27,8333,8333,IN,AS16509
6ac5f377767e23a98328c671983e0ab6b0a48d4929858d37f6b49a243c6d0162,2025-07-29 07:10:12.082700,23.194.255.27,196.251.182.32,8333,8333,DE,AS3320
43851376a5b88248c657f4535e3375f1440d21ee70cdc8c4a886dacb3c423c99,2025-07-29 07:15:13.444205,90.225.172.9,81.255.136.61,8333,8333,GB,AS15169
43851376a5b88248c657f4535e3375f1440d21ee70cdc8c4a886dacb3c423c99,2025-07-29 07:15:16.162154,81.255.136.61,197.214.51.99,7455,8333,FR,AS24940
b028a02bb18fa7f8e97f2526e3d61aa926501d579354f11d263b1c0bd5e4b94f,2025-07-29 07:15:16.679432,152.102.205.67,182.205.6.167,8333,8333,NL,AS15169
b028a02bb18fa7f8e97f2526e3d61aa926501d579354f11d263b1c0bd5e4b94f,2025-07-29 07:15:19.298958,182.205.6.167,12.38.147.142,8333,8333,SG,AS4134
b028a02bb18fa7f8e97f2526e3d61aa926501d579354f11d263b1c0bd5e4b94f,2025-07-29 07:15:20.660730,12.38.147.142,196.154.117.213,8333,7858,GB,AS3320
b028a02bb18fa7f8e97f2526e3d61aa926501d579354f11d263b1c0bd5e4b94f,2025-07-29 07:15:23.794405,196.154.117.213,126.198.153.75,3079,8333,GB,AS3320
b028a02bb18fa7f8e97f2526e3d61aa926501d579354f11d263b1c0bd5e4b94f,2025-07-29 07:15:24.872439,126.198.153.75,45.136.146.116,8333,8333,NL,AS4134
b028a02bb18fa7f8e97f2526e3d61aa926501d579354f11d263b1c0bd5e4b94f,2025-07-29 07:15:28.452533,45.136.146.116,59.44.40.198,8333,8333,CA,AS24940
2b9949dcf109291c3871e2f1064a383a3e1a373b554ada2c9e4d0d78eccf8f70,2025-07-29 07:16:22.932948,164.12.30.14,54.73.170.55,8333,8333,GB,AS9009
2b9949dcf109291c3871e2f1064a383a3e1a373b554ada2c9e4d0d78eccf8f70,2025-07-29 07:16:26.244764,54.73.170.55,43.131.20.219,8333,8333,NL,AS15169
2b9949dcf109291c3871e2f1064a383a3e1a373b554ada2c9e4d0d78eccf8f70,2025-07-29 07:16:27.175661,43.131.20.219,7.104.190.144,8333,8333,IN,AS4134
2b9949dcf109291c3871e2f1064a383a3e1a373b554ada2c9e4d0d78eccf8f70,2025-07-29 07:16:30.144552,7.104.190.144,193.128.106.52,8333,41634,FR,AS15169
2b9949dcf109291c3871e2f1064a383a3e1a373b554ada2c9e4d0d78eccf8f70,2025-07-29 07:16:30.315465,193.128.106.52,138.233.96.218,8333,8333,NL,AS8075
bd5dd146088cc62f406445030e43a0c6455743067c7c1b113affb6442a4b4172,2025-07-29 07:21:22.206619,129.190.126.53,71.97.117.248,8333,8333,GB,AS3320
bd5dd146088cc62f406445030e43a0c6455743067c7c1b113affb6442a4b4172,2025-07-29 07:21:24.662833,71.97.117.248,193.69.236.164,51149,8333,JP,AS15169
bd5dd146088cc62f406445030e43a0c6455743067c7c1b113affb6442a4b4172,2025-07-29 07:21:26.945928,193.69.236.164,152.75.213.60,8333,62364,SG,AS24940
bd5dd146088cc62f406445030e43a0c6455743067c7c1b113affb6442a4b4172,2025-07-29 07:21:30.453823,152.75.213.60,14.180.127.41,8333,8333,CN,AS16509
bd5dd146088cc62f406445030e43a0c6455743067c7c1b113affb6442a4b4172,2025-07-29 07:21:34.030655,14.180.127.41,49.52.218.238,8333,8333,CN,AS15169
96b2b2452836a3c00a6a83c7c852c29a73cb11487de8c3e684444036af2573f5,2025-07-29 07:36:33.131475,172.221.168.197,28.6.160.35,64425,8333,CN,AS3320
96b2b2452836a3c00a6a83c7c852c29a73cb11487de8c3e684444036af2573f5,2025-07-29 07:36:36.904133,28.6.160.35,151.214.73.183,8025,8333,RU,AS24940
96b2b2452836a3c00a6a83c7c852c29a73cb11487de8c3e684444036af2573f5,2025-07-29 07:36:40.416891,151.214.73.183,83.244.18.193,8333,8333,GB,AS9009
96b2b2452836a3c00a6a83c7c852c29a73cb11487de8c3e684444036af2573f5,2025-07-29 07:36:41.051645,83.244.18.193,95.74.79.229,8333,8333,US,AS3320
96b2b2452836a3c00a6a83c7c852c29a73cb11487de8c3e684444036af2573f5,2025-07-29 07:36:42.601494,95.74.79.229,3.162.47.84,8333,8333,JP,AS4837
96b2b2452836a3c00a6a83c7c852c29a73cb11487de8c3e684444036af2573f5,2025-07-29 07:36:44.960624,3.162.47.84,123.74.184.45,8333,8333,CA,AS15169
b5c8b27873a1672d0567a3613c69e888f07756b2ac4753552c5c04764fc87319,2025-07-29 07:40:05.165004,199.15.178.82,88.191.245.185,16131,20345,DE,AS15169
b5c8b27873a1672d0567a3613c69e888f07756b2ac4753552c5c04764fc87319,2025-07-29 07:40:07.926433,88.191.245.185,223.161.119.88,8333,8333,FR,AS15169
b5c8b27873a1672d0567a3613c69e888f07756b2ac4753552c5c04764fc87319,2025-07-29 07:40:09.801643,223.161.119.88,184.90.76.86,9824,8333,NL,AS4837
b5c8b27873a1672d0567a3613c69e888f07756b2ac4753552c5c04764fc87319,2025-07-29 07:40:13.099016,184.90.76.86,1.14.44.164,8333,8333,JP,AS24940
63586b15e0df54d327e21f8a88b4685609bea7e9a0848a44143a43b03ba2eae9,2025-07-29 07:43:54.247398,90.225.172.9,63.120.55.41,4643,8333,CA,AS8075
63586b15e0df54d327e21f8a88b4685609bea7e9a0848a44143a43b03ba2eae9,2025-07-29 07:43:54.742816,63.120.55.41,118.56.42.198,8333,8333,FR,AS24940
63586b15e0df54d327e21f8a88b4685609bea7e9a0848a44143a43b03ba2eae9,2025-07-29 07:43:56.253612,118.56.42.198,79.7.218.28,8333,12736,US,AS4837
63586b15e0df54d327e21f8a88b4685609bea7e9a0848a44143a43b03ba2eae9,2025-07-29 07:43:58.950224,79.7.218.28,124.72.224.227,8333,8333,CA,AS3320
63586b15e0df54d327e21f8a88b4685609bea7e9a0848a44143a43b03ba2eae9,2025-07-29 07:44:00.995471,124.72.224.227,41.13.127.106,8333,8333,DE,AS3320
63586b15e0df54d327e21f8a88b4685609bea7e9a0848a44143a43b03ba2eae9,2025-07-29 07:44:03.591228,41.13.127.106,78.39.176.213,8333,8333,SG,AS15169
e2b2f119be14c056df09cb57fe2ff45f41635c5dd5b7499029e2ea7397241400,2025-07-29 07:49:02.246657,9.255.234.176,139.150.2.241,8333,8333,JP,AS16509
e2b2f119be14c056df09cb57fe2ff45f41635c5dd5b7499029e2ea7397241400,2025-07-29 07:49:03.693340,139.150.2.241,143.240.110.36,4190,8333,BR,AS8075
e2b2f119be14c056df09cb57fe2ff45f41635c5dd5b7499029e2ea7397241400,2025-07-29 07:49:03.930614,143.240.110.36,204.25.105.95,25504,8333,NL,AS8075
e2b2f119be14c056df09cb57fe2ff45f41635c5dd5b7499029e2ea7397241400,2025-07-29 07:49:05.777409,204.25.105.95,40.236.181.169,8333,8333,GB,AS4134
17be334f13a5b6694f36bbd9b08c4ef27a3921fbb71666edcbfc81008f33696a,2025-07-29 07:54:40.338271,131.8.253.66,165.195.40.231,8333,8333,US,AS4134
17be334f13a5b6694f36bbd9b08c4ef27a3921fbb71666edcbfc81008f33696a,2025-07-29 07:54:43.574275,165.195.40.231,12.91.36.88,8333,8333,CA,AS4837
17be334f13a5b6694f36bbd9b08c4ef27a3921fbb71666edcbfc81008f33696a,2025-07-29 07:54:43.895026,12.91.36.88,6.1.89.190,8333,8333,GB,AS4134
17be334f13a5b6694f36bbd9b08c4ef27a3921fbb71666edcbfc81008f33696a,2025-07-29 07:54:47.188764,6.1.89.190,122.173.128.181,8333,8333,JP,AS15169
f564813a1f98a56e06ad5bccf6511dc3ed6ed1346ce35f4d33cc3573087c0b39,2025-07-29 07:57:51.576414,37.170.86.133,35.79.57.130,8333,8333,US,AS15169
f564813a1f98a56e06ad5bccf6511dc3ed6ed1346ce35f4d33cc3573087c0b39,2025-07-29 07:57:53.455971,35.79.57.130,51.26.224.127,8333,34204,NL,AS8075
f564813a1f98a56e06ad5bccf6511dc3ed6ed1346ce35f4d33cc3573087c0b39,2025-07-29 07:57:57.355424,51.26.224.127,125.253.210.139,8333,8333,FR,AS4134
9982569606bdff2a1315be158df396b55481498ad3fe8c9b2a10a30e8df1db5a,2025-07-29 07:59:14.007311,117.22.158.130,194.197.139.39,8333,8333,FR,AS9009
9982569606bdff2a1315be158df396b55481498ad3fe8c9b2a10a30e8df1db5a,2025-07-29 07:59:17.961982,194.197.139.39,107.173.71.21,8333,8333,BR,AS3320
9982569606bdff2a1315be158df396b55481498ad3fe8c9b2a10a30e8df1db5a,2025-07-29 07:59:19.832830,107.173.71.21,117.57.28.226,8333,8333,IN,AS15169
9982569606bdff2a1315be158df396b55481498ad3fe8c9b2a10a30e8df1db5a,2025-07-29 07:59:22.480447,117.57.28.226,108.139.244.251,8333,8333,DE,AS9009
9982569606bdff2a1315be158df396b55481498ad3fe8c9b2a10a30e8df1db5a,2025-07-29 07:59:26.128058,108.139.244.251,125.230.22.121,8333,8333,BR,AS16509
a8755c18e93bfd79fa6424fc2cc1e5ffd1a6f4c9f674ccd42e2bc29211b9af9e,2025-07-29 08:03:22.550120,179.207.186.139,167.151.52.156,8333,8333,NL,AS4134
a8755c18e93bfd79fa6424fc2cc1e5ffd1a6f4c9f674ccd42e2bc29211b9af9e,2025-07-29 08:03:23.503327,167.151.52.156,138.153.204.114,8333,8333,CN,AS4837
a8755c18e93bfd79fa6424fc2cc1e5ffd1a6f4c9f674ccd42e2bc29211b9af9e,2025-07-29 08:03:25.110215,138.153.204.114,215.115.40.77,8333,55289,RU,AS4837
47cc8720d80385f7403d99d6637d6ab7bcff163f667dce69b6cc7550b60864ef,2025-07-29 08:10:19.024647,20.139.170.241,32.86.54.159,8333,8333,CA,AS4134
47cc8720d80385f7403d99d6637d6ab7bcff163f667dce69b6cc7550b60864ef,2025-07-29 08:10:19.803724,32.86.54.159,194.150.5.162,8333,8333,CN,AS16509
229d9c2ba1cbc9ce886c727d6c1011a91a195f2354895d64f8b5a4f6620d53f2,2025-07-29 08:20:14.014534,86.98.196.244,144.53.84.114,8333,8333,RU,AS16509
229d9c2ba1cbc9ce886c727d6c1011a91a195f2354895d64f8b5a4f6620d53f2,2025-07-29 08:20:15.702690,144.53.84.114,27.178.69.103,8333,8333,DE,AS8075
229d9c2ba1cbc9ce886c727d6c1011a91a195f2354895d64f8b5a4f6620d53f2,2025-07-29 08:20:18.065851,27.178.69.103,154.50.14.85,8333,64688,SG,AS4837
229d9c2ba1cbc9ce886c727d6c1011a91a195f2354895d64f8b5a4f6620d53f2,2025-07-29 08:20:21.707213,154.50.14.85,24.63.147.47,8333,8333,RU,AS4837
6c1cffb951d487610e4f2740009a7ebf8161cb132607e554b3e34bd4fae721b9,2025-07-29 08:22:09.424771,54.45.237.120,134.46.21.206,36316,28586,SG,AS15169
6c1cffb951d487610e4f2740009a7ebf8161cb132607e554b3e34bd4fae721b9,2025-07-29 08:22:12.815741,134.46.21.206,117.172.229.121,8333,8333,FR,AS8075
6c1cffb951d487610e4f2740009a7ebf8161cb132607e554b3e34bd4fae721b9,2025-07-29 08:22:13.339053,117.172.229.121,88.248.81.161,8333,8333,DE,AS3320
6c1cffb951d487610e4f2740009a7ebf8161cb132607e554b3e34bd4fae721b9,2025-07-29 08:22:16.640994,88.248.81.161,83.85.140.44,58481,8333,BR,AS4134
6c1cffb951d487610e4f2740009a7ebf8161cb132607e554b3e34bd4fae721b9,2025-07-29 08:22:19.624006,83.85.140.44,49.111.51.95,8333,8333,JP,AS24940
6c1cffb951d487610e4f2740009a7ebf8161cb132607e554b3e34bd4fae721b9,2025-07-29 08:22:22.582214,49.111.51.95,147.183.160.190,8333,8333,DE,AS4837
85beeac5a65a9578a617716d16110ff2c0453e9486dfb0cc523e4e28a9dd5a55,2025-07-29 08:26:41.691554,154.74.119.249,80.169.88.202,8333,8333,SG,AS16509
85beeac5a65a9578a617716d16110ff2c0453e9486dfb0cc523e4e28a9dd5a55,2025-07-29 08:26:45.204578,80.169.88.202,30.12.63.235,8333,8333,JP,AS9009
85beeac5a65a9578a617716d16110ff2c0453e9486dfb0cc523e4e28a9dd5a55,2025-07-29 08:26:47.822630,30.12.63.235,71.165.250.246,8333,8333,NL,AS3320
7de4b777aec03c1769df81a32a962ee45aa8186e0f31ee25fde708eba7f2caba,2025-07-29 08:33:13.281981,81.172.42.109,6.176.151.88,8333,8333,NL,AS8075
7de4b777aec03c1769df81a32a962ee45aa8186e0f31ee25fde708eba7f2caba,2025-07-29 08:33:17.147609,6.176.151.88,51.237.236.118,8333,8333,NL,AS4837
7de4b777aec03c1769df81a32a962ee45aa8186e0f31ee25fde708eba7f2caba,2025-07-29 08:33:17.658256,51.237.236.118,164.127.51.69,7382,8333,GB,AS4134
7de4b777aec03c1769df81a32a962ee45aa8186e0f31ee25fde708eba7f2caba,2025-07-29 08:33:20.343665,164.127.51.69,209.150.128.132,54499,31123,BR,AS15169
7de4b777aec03c1769df81a32a962ee45aa8186e0f31ee25fde708eba7f2caba,2025-07-29 08:33:20.654102,209.150.128.132,34.161.240.35,8333,8333,IN,AS8075
7de4b777aec03c1769df81a32a962ee45aa8186e0f31ee25fde708eba7f2caba,2025-07-29 08:33:24.535357,34.161.240.35,128.30.130.55,8333,8333,NL,AS24940
585e084b176e92c6d3fb2368f073a6c245316d4aca27e2645e4168a9dffd71f1,2025-07-29 08:34:31.961861,170.28.241.146,180.41.247.164,8333,8333,JP,AS3320
585e084b176e92c6d3fb2368f073a6c245316d4aca27e2645e4168a9dffd71f1,2025-07-29 08:34:33.363547,180.41.247.164,186.20.197.111,8333,8333,US,AS9009
585e084b176e92c6d3fb2368f073a6c245316d4aca27e2645e4168a9dffd71f1,2025-07-29 08:34:34.272563,186.20.197.111,211.231.195.186,8333,8333,RU,AS15169
585e084b176e92c6d3fb2368f073a6c245316d4aca27e2645e4168a9dffd71f1,2025-07-29 08:34:35.132752,211.231.195.186,90.139.66.3,8333,8333,BR,AS24940
585e084b176e92c6d3fb2368f073a6c245316d4aca27e2645e4168a9dffd71f1,2025-07-29 08:34:35.823275,90.139.66.3,13.199.43.4,8333,8333,GB,AS15169
149c4af296df8bcb6af1dc6aa46c1939564c577a03bec4c95ff5f18808950321,2025-07-29 08:42:51.680336,91.206.101.80,120.42.84.30,8333,8333,RU,AS3320
149c4af296df8bcb6af1dc6aa46c1939564c577a03bec4c95ff5f18808950321,2025-07-29 08:42:53.086523,120.42.84.30,70.31.239.241,8333,21966,GB,AS15169
149c4af296df8bcb6af1dc6aa46c1939564c577a03bec4c95ff5f18808950321,2025-07-29 08:42:54.622582,70.31.239.241,140.31.210.88,8333,8333,NL,AS9009
149c4af296df8bcb6af1dc6aa46c1939564c577a03bec4c95ff5f18808950321,2025-07-29 08:42:56.139489,140.31.210.88,97.58.101.181,8333,8333,DE,AS4134
9723a27e3d2a8760c5b6b711a0b370e1d5fd6addc3c0da839f039799c60740fe,2025-07-29 08:51:37.755608,69.77.97.11,64.79.197.120,8333,48332,IN,AS4837
9723a27e3d2a8760c5b6b711a0b370e1d5fd6addc3c0da839f039799c60740fe,2025-07-29 08:51:40.234458,64.79.197.120,109.190.209.83,8333,8333,CA,AS9009
b89c58bf43b5e244f893fb964a2241752fa0b989d2bdf6d1d25733b45059b7d8,2025-07-29 09:02:46.682128,139.69.224.46,145.187.88.250,10432,8333,NL,AS9009
b89c58bf43b5e244f893fb964a2241752fa0b989d2bdf6d1d25733b45059b7d8,2025-07-29 09:02:48.653139,145.187.88.250,189.160.12.76,8333,8333,CA,AS24940
b89c58bf43b5e244f893fb964a2241752fa0b989d2bdf6d1d25733b45059b7d8,2025-07-29 09:02:52.296655,189.160.12.76,64.44.87.16,40408,8333,RU,AS4837
b89c58bf43b5e244f893fb964a2241752fa0b989d2bdf6d1d25733b45059b7d8,2025-07-29 09:02:55.720807,64.44.87.16,88.184.104.20,8333,8333,RU,AS24940
b89c58bf43b5e244f893fb964a2241752fa0b989d2bdf6d1d25733b45059b7d8,2025-07-29 09:02:56.771557,88.184.104.20,21.185.205.238,8333,8333,FR,AS4837
0800eb356a6f8cbfc319e14eebde2cc05119e7548e5ab0356a3946b4ca757c38,2025-07-29 09:05:21.580020,190.209.81.176,21.44.67.240,8333,8333,IN,AS9009
0800eb356a6f8cbfc319e14eebde2cc05119e7548e5ab0356a3946b4ca757c38,2025-07-29 09:05:24.976011,21.44.67.240,83.251.10.213,8333,8333,CA,AS15169
d861d6f359b3f8b393c4b78e9207edbf7b3084fe4e5e96a98ff7b7fc44ad0084,2025-07-29 09:14:04.909493,103.237.239.48,62.185.81.201,8333,8333,FR,AS4134
d861d6f359b3f8b393c4b78e9207edbf7b3084fe4e5e96a98ff7b7fc44ad0084,2025-07-29 09:14:05.715055,62.185.81.201,219.118.1.99,8333,8333,CN,AS4837
