wallet,tx_count,avg_amount,total_amount,avg_fee,sender_count,receiver_count,avg_time_gap_seconds,fan_ratio,suspicion_score,is_anomaly,wallet_id,address,scenario,scenario_id,role,actually_suspicious,model_flagged
1MZnQrQh5ByVWsJgYVBaVuXcahAK4FJCix,16,2.362640838060283,37.802253408964525,7.314476262895261e-05,5,11,488017.9308262,0.4166666666666667,10.5,No,W01924,1MZnQrQh5ByVWsJgYVBaVuXcahAK4FJCix,legit,,normal,False,False
bc1qyxea44ylrwhn8lrjyds0cvut48ycrv9enjxh02,24,2.063995060708323,49.53588145699975,9.944238126826304e-05,7,17,281347.57264817395,0.3888888888888889,10.5,No,W00342,bc1qyxea44ylrwhn8lrjyds0cvut48ycrv9enjxh02,legit,,normal,False,False
bc1qrjzggv4t25lq5tpx6l6yfhgq9z5agewcwdgat6,15,2.323456199713577,34.851842995703656,7.952307915425844e-05,5,10,522084.2741375716,0.4545454545454545,10.5,No,W03649,bc1qrjzggv4t25lq5tpx6l6yfhgq9z5agewcwdgat6,legit,,normal,False,False
1EsHpjeevxzFMZbDZCinxrS15T9WT3myoW,21,2.340293286473462,49.1461590159427,0.0001321768859931,9,12,355573.16521625,0.6923076923076923,10.5,No,W01791,1EsHpjeevxzFMZbDZCinxrS15T9WT3myoW,legit,,normal,False,False
bc1qwhjzferpm252t9mqp4wpg50k6dq4gyt7n2nyy4,19,2.807412156708635,53.34083097746407,0.0001011387004531,7,12,403599.8031695,0.5384615384615384,10.5,No,W02959,bc1qwhjzferpm252t9mqp4wpg50k6dq4gyt7n2nyy4,legit,,normal,False,False
bc1qrjwrxg9yx8kr3p47duqzharu0x63skzrlsxaht,16,1.4746931740489788,23.59509078478366,8.223334196602335e-05,4,12,473292.2479502665,0.3076923076923077,10.5,No,W00888,bc1qrjwrxg9yx8kr3p47duqzharu0x63skzrlsxaht,legit,,normal,False,False
3GeBysAYQvQxTyLFWrYS2DWpJNLHSYsVJT,19,1.4880067563573245,28.27212837078916,7.018076063099045e-05,4,15,377705.78246188886,0.25,10.5,No,W01749,3GeBysAYQvQxTyLFWrYS2DWpJNLHSYsVJT,legit,,normal,False,False
1BispqmHMj8uZXVrQupTN6Gc9QeeK4ZFQq,21,2.3214191669212387,48.74980250534601,6.917424392292491e-05,10,11,307308.12428074994,0.8333333333333334,10.48,No,W00495,1BispqmHMj8uZXVrQupTN6Gc9QeeK4ZFQq,legit,,normal,False,False
bc1qfrc3623udtygrhhsrk8chuzm3lj844jve20r77,23,2.6192680880790284,60.24316602581765,8.523113815517648e-05,9,14,329229.4049094545,0.6,10.48,No,W02541,bc1qfrc3623udtygrhhsrk8chuzm3lj844jve20r77,legit,,normal,False,False
3L2xj3giATSP5hgC9vKHheFzZWJkuJfdUy,24,2.3907289301561074,57.37749432374658,0.0001064272682568,8,16,333149.5902060869,0.4705882352941176,10.47,No,W00784,3L2xj3giATSP5hgC9vKHheFzZWJkuJfdUy,legit,,normal,False,False
15pvYnjYa2aWp7ocVgRb9py1BDc2TtmD4U,16,2.391041367263071,38.25666187620914,0.0001256515131937,7,9,459992.6977188668,0.7,10.46,No,W03947,15pvYnjYa2aWp7ocVgRb9py1BDc2TtmD4U,legit,,normal,False,False
1LRueLxL4QRaDnJBfDWdd59dnSZo9VXMX3,17,1.950027150674831,33.15046156147213,0.0001362758942234,5,12,427460.6775896875,0.3846153846153846,10.46,No,W01343,1LRueLxL4QRaDnJBfDWdd59dnSZo9VXMX3,legit,,normal,False,False
33zTKT8iRKDyMSGKtv8NYF8z6VmEoxmfDX,24,2.428895012653756,58.29348030369013,9.597580488187838e-05,12,12,319905.942604913,0.9230769230769232,10.43,No,W00364,33zTKT8iRKDyMSGKtv8NYF8z6VmEoxmfDX,legit,,normal,False,False
1JPPcWQpA14J6Y1YQ6PkGZ5HxXbMR1UNQC,22,2.597390763859321,57.14259680490506,0.000123647096339,10,12,352863.2546529048,0.7692307692307693,10.42,No,W01157,1JPPcWQpA14J6Y1YQ6PkGZ5HxXbMR1UNQC,legit,,normal,False,False
3CPEdyJJjA1yr3dDqrRbxkq1bV2UmA56jS,23,2.501688680261392,57.53883964601202,0.0001200533077701,7,16,338341.83538172726,0.4117647058823529,10.41,No,W02121,3CPEdyJJjA1yr3dDqrRbxkq1bV2UmA56jS,legit,,normal,False,False
1Eyn1cJygUmKgnDPrSPQ6fr2qjCRQm8Qm7,22,1.512760002198808,33.28072004837377,7.750676207972251e-05,5,17,347533.01400738093,0.2777777777777778,10.4,No,W01279,1Eyn1cJygUmKgnDPrSPQ6fr2qjCRQm8Qm7,legit,,normal,False,False
bc1p9precu43rsfhvvxaq9kc635jt9hv9d9fneshv85mceamt5vszn8qyk5qh8,16,1.8565450239108787,29.70472038257406,6.689465504158899e-05,3,13,490136.14787213336,0.2142857142857142,10.39,No,W02116,bc1p9precu43rsfhvvxaq9kc635jt9hv9d9fneshv85mceamt5vszn8qyk5qh8,legit,,normal,False,False
3QLUQasoh5JfX3zyZQvwSa7cbqTvBdXf9q,24,2.162435390060016,51.89844936144039,0.0001154788354959,7,17,289941.58487239125,0.3888888888888889,10.39,No,W03176,3QLUQasoh5JfX3zyZQvwSa7cbqTvBdXf9q,legit,,normal,False,False
1ARB6wFYB7dtkcD2mxUFVLtJd7F3ZJnbQT,20,2.5824307546770457,51.64861509354092,0.0001197919417202,7,13,395200.2613192632,0.5,10.39,No,W00731,1ARB6wFYB7dtkcD2mxUFVLtJd7F3ZJnbQT,legit,,normal,False,False
12FU6BYxC2m6266rD6KnqTDqEwRzwgutDm,23,1.6870330325558591,38.80175974878476,0.0001039259390603,10,13,302010.4777502727,0.7142857142857143,10.39,No,W00950,12FU6BYxC2m6266rD6KnqTDqEwRzwgutDm,legit,,normal,False,False
3Cu4RAMfxuSwe5yijE4i8TZMWkhk9pYYEK,18,2.334347223827919,42.01825002890254,0.0001357458674124,5,13,405444.9241457647,0.3571428571428571,10.38,No,W03452,3Cu4RAMfxuSwe5yijE4i8TZMWkhk9pYYEK,legit,,normal,False,False
1Kn8npREQpEdHnmwzZK1jqKCwVERL2RFgu,22,1.7184129926482037,37.80508583826048,0.0001218514313331,4,18,308089.0093610001,0.2105263157894736,10.37,No,W00456,1Kn8npREQpEdHnmwzZK1jqKCwVERL2RFgu,legit,,normal,False,False
bc1pqjsku3djdkwptqwfxq4yd5lp30q5cn2g9atn9nd7g0qpwam5wwaqcnek9y,15,2.4317457373122697,36.476186059684046,0.0001081439999909,3,12,531494.564816,0.2307692307692307,10.37,No,W01407,bc1pqjsku3djdkwptqwfxq4yd5lp30q5cn2g9atn9nd7g0qpwam5wwaqcnek9y,legit,,normal,False,False
3HQ5AVJPFu1LBFEfY4J4MeaWMQkTNWgRHL,15,2.063365991836722,30.95048987755084,8.735574073054749e-05,4,11,548453.5309366428,0.3333333333333333,10.36,No,W00026,3HQ5AVJPFu1LBFEfY4J4MeaWMQkTNWgRHL,legit,,normal,False,False
1GvihCQrDnqz272YXJBHdM29Xge5n3GFbp,15,1.7468526428403277,26.20278964260492,6.851086616651107e-05,6,9,486483.783901,0.6,10.35,No,W01902,1GvihCQrDnqz272YXJBHdM29Xge5n3GFbp,legit,,normal,False,False
189n8kP2r1Fe6VeGba3GisXMe3Bf492Rrj,15,2.1277634307306825,31.91645146096024,6.623857315741018e-05,3,12,420905.4806796429,0.2307692307692307,10.35,No,W00339,189n8kP2r1Fe6VeGba3GisXMe3Bf492Rrj,legit,,normal,False,False
1J6BRT4VRdXoELB2uMyT4XQ3ReY5bZtyRT,22,2.6842283227989303,59.053023101576464,0.0001121292234415,10,12,305814.6488564762,0.7692307692307693,10.34,No,W00524,1J6BRT4VRdXoELB2uMyT4XQ3ReY5bZtyRT,legit,,normal,False,False
bc1qylfmzzkc2wc265hwe9mjk5lj6whzt2729u92f5,21,2.2581034828159536,47.420173139135024,0.0001307583746802,6,15,315245.20587195,0.375,10.34,No,W01389,bc1qylfmzzkc2wc265hwe9mjk5lj6whzt2729u92f5,legit,,normal,False,False
32k1ezeGU1zWRzJMKEMFmfhNXAurDvGd5p,23,1.6370897798927782,37.6530649375339,9.396561967717874e-05,8,15,303651.3499080001,0.5,10.33,No,W00814,32k1ezeGU1zWRzJMKEMFmfhNXAurDvGd5p,legit,,normal,False,False
bc1q0k09dxujyn47t57jaeu5dj0dlcas5mlq6y3r6c,24,2.4209752033138545,58.10340487953251,9.140775770025248e-05,9,15,310867.05028882605,0.5625,10.33,No,W02163,bc1q0k09dxujyn47t57jaeu5dj0dlcas5mlq6y3r6c,legit,,normal,False,False
3ARZro7TmoSZYpXjjC9UFL3TZgHYL83wD6,19,1.2444142220448808,23.643870218852737,0.0001010728527829,6,13,406429.9360850555,0.4285714285714285,10.32,No,W02630,3ARZro7TmoSZYpXjjC9UFL3TZgHYL83wD6,legit,,normal,False,False
18CPn7mWAeZxMtn525KPRyzQ4A9D34WCXm,20,1.5989277324389597,31.978554648779188,6.931402263294507e-05,7,13,390708.7380326316,0.5,10.32,No,W01982,18CPn7mWAeZxMtn525KPRyzQ4A9D34WCXm,legit,,normal,False,False
39G6vusKoRgxQmVxJZbLxnGVNGudC1FuDk,16,2.9971264684046823,47.95402349447492,9.211421547643732e-05,7,9,438042.9660606667,0.7,10.31,No,W01980,39G6vusKoRgxQmVxJZbLxnGVNGudC1FuDk,legit,,normal,False,False
1X2hz8n5edkfWwGHqrV3we5tVXd6jcWVU,17,2.9466795433007578,50.093552236112885,9.616283277278482e-05,7,10,430546.602801875,0.6363636363636364,10.3,No,W01652,1X2hz8n5edkfWwGHqrV3we5tVXd6jcWVU,legit,,normal,False,False
bc1qc4nj8vq26exkceuyafldxe9ecvh5sg5vwd4cq6,21,2.693748970905993,56.56872838902586,8.346080655532637e-05,8,13,380141.69971305,0.5714285714285714,10.3,No,W01490,bc1qc4nj8vq26exkceuyafldxe9ecvh5sg5vwd4cq6,legit,,normal,False,False
19Y2KV8wmwJFK1Z8WkMgkLrGsiM3LC3W4R,22,2.7575851250625028,60.66687275137506,9.732849278711076e-05,3,19,314053.0975689047,0.15,10.3,No,W03418,19Y2KV8wmwJFK1Z8WkMgkLrGsiM3LC3W4R,legit,,normal,False,False
3QAnQWY9YRe5bvLNiR1S98Fw92hAn2ZUjt,20,2.85880582551228,57.17611651024559,9.766451359254767e-05,10,10,367794.0868364211,0.9090909090909092,10.29,No,W00202,3QAnQWY9YRe5bvLNiR1S98Fw92hAn2ZUjt,legit,,normal,False,False
bc1qeyygz8hw2htuhx05hpgp35084x2c9u9rfdaqj8,17,2.802901486965395,47.64932527841172,0.0001093252298729,4,13,455598.9464583125,0.2857142857142857,10.29,No,W00468,bc1qeyygz8hw2htuhx05hpgp35084x2c9u9rfdaqj8,legit,,normal,False,False
bc1qyz8uqxd3u4g29csqufa563u6qsrn5ndz6y543j,20,1.5178184369910386,30.35636873982077,0.0001115854763647,4,16,396353.38619389466,0.2352941176470588,10.28,No,W02872,bc1qyz8uqxd3u4g29csqufa563u6qsrn5ndz6y543j,legit,,normal,False,False
bc1qlm03nu5sccurdnaexkph5mgr3a8ys0ssh5aqe5,24,2.389054818947679,57.33731565474429,9.208388402393952e-05,4,20,306702.7229494783,0.1904761904761904,10.27,No,W02488,bc1qlm03nu5sccurdnaexkph5mgr3a8ys0ssh5aqe5,legit,,normal,False,False
bc1qwp2wdafeg04nldpcf2jpmfecns9u56vr0x3n2q,19,2.9361136262500978,55.78615889875186,0.0001008290885768,4,15,390894.31877555547,0.25,10.27,No,W02153,bc1qwp2wdafeg04nldpcf2jpmfecns9u56vr0x3n2q,legit,,normal,False,False
33EbkysyaxfvrbVi1Bbnrg2yjFQpb88DtZ,21,2.531294903167015,53.15719296650731,6.65825252653661e-05,8,13,342912.77336305,0.5714285714285714,10.26,No,W00723,33EbkysyaxfvrbVi1Bbnrg2yjFQpb88DtZ,legit,,normal,False,False
bc1q86wqhnaf5e732udjtr6duj0xzt4yvkl9vzn9fa,18,2.7978424729865994,50.36116451375879,0.0001163139736948,4,14,380325.7538326471,0.2666666666666666,10.25,No,W02024,bc1q86wqhnaf5e732udjtr6duj0xzt4yvkl9vzn9fa,legit,,normal,False,False
1GsfL5ncrUgbQXAxCNMmjKHqChavD2UJdW,19,2.9858548238791225,56.73124165370333,0.0001013496223748,7,12,369057.8360688333,0.5384615384615384,10.24,No,W01182,1GsfL5ncrUgbQXAxCNMmjKHqChavD2UJdW,legit,,normal,False,False
bc1qh7583m8yavqdvgjv0tn30ldwqmdau6m84hzh9x,22,1.4640278763391863,32.2086132794621,0.0001143703896055,9,13,340566.181994619,0.6428571428571429,10.22,No,W00541,bc1qh7583m8yavqdvgjv0tn30ldwqmdau6m84hzh9x,legit,,normal,False,False
1LmN9fh4LCDT4z6gENPewNn2W7pTU4pLG4,23,2.334177276949005,53.6860773698271,7.125353595769434e-05,8,15,334379.6167790909,0.5,10.22,No,W00444,1LmN9fh4LCDT4z6gENPewNn2W7pTU4pLG4,legit,,normal,False,False
1EVZfdj8kKD2yJHW1GbfdEB9vPEd5FpxxE,19,1.7054016931996925,32.40263217079416,0.0001295967679168,10,9,421264.70705227775,1.0,10.21,No,W00473,1EVZfdj8kKD2yJHW1GbfdEB9vPEd5FpxxE,legit,,normal,False,False
1Cjhr9bcmNpBBMH7XDcGSTF1y6cAPSXJco,15,1.589147803173553,23.837217047603296,0.0001129710861777,4,11,486702.6778538572,0.3333333333333333,10.21,No,W01574,1Cjhr9bcmNpBBMH7XDcGSTF1y6cAPSXJco,legit,,normal,False,False
3MnLu4q446MJiHPwG4dt3gxphVxBeAMvNz,14,1.9701066387472423,27.58149294246139,0.0001079093169254,4,10,545655.2317508461,0.3636363636363636,10.19,No,W01825,3MnLu4q446MJiHPwG4dt3gxphVxBeAMvNz,legit,,normal,False,False
1MLW6zSeKeUBk6wcZCQB9DbiWM2NuaQUvN,14,2.4700840696633968,34.581176975287555,0.0001128844602712,6,8,425625.6994110769,0.6666666666666666,10.19,No,W00305,1MLW6zSeKeUBk6wcZCQB9DbiWM2NuaQUvN,legit,,normal,False,False
bc1q9qfv5x9gaxqpk4j6q2yqtdrud82fhhepqm7pgu,24,2.420933031854261,58.102392764502255,9.65827769485244e-05,9,15,314816.2519066522,0.5625,10.18,No,W01491,bc1q9qfv5x9gaxqpk4j6q2yqtdrud82fhhepqm7pgu,legit,,normal,False,False
bc1ql5cm0lwj85sepm0fd2ztvzfkhkty0u7ewfslaq,17,1.7339856373987932,29.477755835779483,0.0001329345350903,5,12,450921.10384024994,0.3846153846153846,10.18,No,W01489,bc1ql5cm0lwj85sepm0fd2ztvzfkhkty0u7ewfslaq,legit,,normal,False,False
bc1ph228qd03zsnr4q2hr5rq76pmvrsnwuqhczt5n0a9vc7g5hadxppsshr2yv,24,2.311380420525802,55.47313009261925,0.0001181242669211,8,16,299042.4389641305,0.4705882352941176,10.17,No,W01106,bc1ph228qd03zsnr4q2hr5rq76pmvrsnwuqhczt5n0a9vc7g5hadxppsshr2yv,legit,,normal,False,False
3FT1S1UqurHMjMCJ4ux7NwGzVDzKgnGNve,14,1.9628487959038587,27.47988314265402,7.647631851014246e-05,6,8,530861.9216271539,0.6666666666666666,10.16,No,W01394,3FT1S1UqurHMjMCJ4ux7NwGzVDzKgnGNve,legit,,normal,False,False
1P8ReqSj1oohojUQzXX1bteMgSkPq9nMnR,21,2.135321296846808,44.84174723378297,0.0001291146154055,3,18,310949.94948155,0.1578947368421052,10.15,No,W03237,1P8ReqSj1oohojUQzXX1bteMgSkPq9nMnR,legit,,normal,False,False
bc1qmv0704t4t7k4gp7y6x05dkwhh7zmnv73ynat62,17,1.307097991386868,22.220665853576755,9.557842078581992e-05,6,11,435573.5855645625,0.5,10.14,No,W00500,bc1qmv0704t4t7k4gp7y6x05dkwhh7zmnv73ynat62,legit,,normal,False,False
3FukkFtVUqXp14BVLfZr6wVyuLc7bQpc1Y,13,2.0783549734409794,27.01861465473273,0.0001169154594028,5,8,501142.9375569166,0.5555555555555556,10.14,No,W03725,3FukkFtVUqXp14BVLfZr6wVyuLc7bQpc1Y,legit,,normal,False,False
1KdZWKuPDwcMT7mRL32uNHYH5wvo6zC99a,16,2.8328861291298,45.3261780660768,0.0001187804391768,6,10,426646.0938536,0.5454545454545454,10.14,No,W01293,1KdZWKuPDwcMT7mRL32uNHYH5wvo6zC99a,legit,,normal,False,False
bc1q9758hnlg30xz9zfd066fw4fcd5kh2rex3k88cw,20,1.4930199286104429,29.86039857220885,0.0001109078497666,7,13,371473.392779421,0.5,10.14,No,W02456,bc1q9758hnlg30xz9zfd066fw4fcd5kh2rex3k88cw,legit,,normal,False,False
16unxgDLjbDoKPXQ5BaLRntLarwJWvY6Cx,23,2.5237421329144887,58.04606905703324,0.0001158066160347,8,15,336488.4372692727,0.5,10.14,No,W02926,16unxgDLjbDoKPXQ5BaLRntLarwJWvY6Cx,legit,,normal,False,False
37Jg3bJPFhN4JhjPC6qYwZyJwRDDWeuEqE,18,2.69491812592814,48.50852626670652,7.99026202464805e-05,10,8,452928.3214382941,1.1111111111111112,10.13,No,W03454,37Jg3bJPFhN4JhjPC6qYwZyJwRDDWeuEqE,legit,,normal,False,False
1DL18HXZbr3U2oEFeER24YJ7jznA8S7McN,22,1.5398939721836735,33.87766738804082,7.652486640353121e-05,6,16,364827.6625759048,0.3529411764705882,10.12,No,W02660,1DL18HXZbr3U2oEFeER24YJ7jznA8S7McN,legit,,normal,False,False
1J3XwAjzbgQXXVhtXuLXbg3WiuyKw6DJoF,21,2.7539072825120705,57.83205293275349,9.744343807058184e-05,5,16,361058.32249724993,0.2941176470588235,10.12,No,W01860,1J3XwAjzbgQXXVhtXuLXbg3WiuyKw6DJoF,legit,,normal,False,False
1AMu8tBqoAa1AdNY4zzLLcNwkPftVhp3Uy,19,1.977200307583845,37.566805844093054,6.016873622156156e-05,5,14,350801.7848612778,0.3333333333333333,10.12,No,W00170,1AMu8tBqoAa1AdNY4zzLLcNwkPftVhp3Uy,legit,,normal,False,False
1J2wYv1aFp2KZTcueL8gvTWr3jTPWTjJEu,22,1.7217942669332038,37.87947387253048,9.866132450969976e-05,9,13,284274.75196219044,0.6428571428571429,10.1,No,W02820,1J2wYv1aFp2KZTcueL8gvTWr3jTPWTjJEu,legit,,normal,False,False
bc1q3h2h0t2g9kve6tr7c8wq9s4m3uu69lrzpz58z5,16,1.4176569919000954,22.682511870401527,0.0001081579027261,5,11,452467.93105806666,0.4166666666666667,10.09,No,W01734,bc1q3h2h0t2g9kve6tr7c8wq9s4m3uu69lrzpz58z5,legit,,normal,False,False
3AiPc3xMXmdun1Pro8itXxZi3duoVFo3RX,15,1.6253499829503169,24.38024974425475,9.699803997957336e-05,9,6,531818.7827705715,1.2857142857142858,10.08,No,W02147,3AiPc3xMXmdun1Pro8itXxZi3duoVFo3RX,legit,,normal,False,False
32FeHBqHULC41Pu6wLDfSqpzFQECyYEGML,15,1.7071109339592918,25.606664009389377,8.20020243707168e-05,6,9,530190.5408575714,0.6,10.08,No,W02185,32FeHBqHULC41Pu6wLDfSqpzFQECyYEGML,legit,,normal,False,False
bc1qx3kt8pscqftza239t002ff75v8cn66jz40jgtq,24,2.076448626673042,49.83476704015301,9.431675909738572e-05,5,19,280860.4792508261,0.25,10.08,No,W03131,bc1qx3kt8pscqftza239t002ff75v8cn66jz40jgtq,legit,,normal,False,False
3C6BM9968n4WGpzUznrxB9ZtdJ7YCYxjHu,22,1.5910263519227044,35.002579742299496,7.555534913345137e-05,6,16,338287.0543768096,0.3529411764705882,10.06,No,W03080,3C6BM9968n4WGpzUznrxB9ZtdJ7YCYxjHu,legit,,normal,False,False
3Hx8Wx7hBrUjLxW6dAiWPGbRwvJXuirtrf,14,1.808673322176945,25.32142651047724,0.0001079374705046,6,8,536982.0876289231,0.6666666666666666,10.06,No,W00694,3Hx8Wx7hBrUjLxW6dAiWPGbRwvJXuirtrf,legit,,normal,False,False
3AbkdXxSsST7g7Sc2Fw5ehtWqxWDbAMz4j,24,1.7042409711385107,40.90178330732426,9.623759595239994e-05,8,16,324268.3186126087,0.4705882352941176,10.05,No,W01973,3AbkdXxSsST7g7Sc2Fw5ehtWqxWDbAMz4j,legit,,normal,False,False
33pS2xheSi5cPmRQp8yK6eYQF28dVZdfbp,22,2.4131365521289805,53.08900414683757,0.0001259842049729,8,14,310224.1187911429,0.5333333333333333,10.05,No,W00060,33pS2xheSi5cPmRQp8yK6eYQF28dVZdfbp,legit,,normal,False,False
bc1qzplce9euu3eez5rysm5ry4nywcm0z8ufqy459x,19,1.3017747032095124,24.733719360980736,9.987473071855364e-05,5,14,428531.2616086111,0.3333333333333333,10.04,No,W00705,bc1qzplce9euu3eez5rysm5ry4nywcm0z8ufqy459x,legit,,normal,False,False
1JPKAtQBdZvMHu8mx5JErfn4T6RZx6PjHq,21,2.539298618586864,53.325270990324135,6.711644099814834e-05,8,13,353236.2063647,0.5714285714285714,10.03,No,W01942,1JPKAtQBdZvMHu8mx5JErfn4T6RZx6PjHq,legit,,normal,False,False
bc1qf8nwgx5q3zl03r358enjwjaez6zgynuh03t45k,16,3.0212166734821566,48.339466775714506,9.793568046640047e-05,8,8,430692.1920157999,0.8888888888888888,10.01,No,W02226,bc1qf8nwgx5q3zl03r358enjwjaez6zgynuh03t45k,legit,,normal,False,False
bc1q4hnm0zrvwhdynkrlrezqrvckwq3d0xw2k8vvuv,23,2.433678621130187,55.97460828599429,7.314232027640784e-05,7,16,332447.56020222727,0.4117647058823529,10.01,No,W03109,bc1q4hnm0zrvwhdynkrlrezqrvckwq3d0xw2k8vvuv,legit,,normal,False,False
3L8ZLsrtbwaivHdntF7xDFSoCkVeynefeg,23,1.663810894949533,38.267650583839256,0.0001205429014314,5,18,328872.3873629091,0.2631578947368421,10.0,No,W02393,3L8ZLsrtbwaivHdntF7xDFSoCkVeynefeg,legit,,normal,False,False
1PGNMfFCkbfS8sXuaLnBKP2CpHL1QgR4WF,14,1.7515003277434835,24.52100458840877,7.63898218797775e-05,1,13,488990.01744646166,0.0714285714285714,10.0,No,W03009,1PGNMfFCkbfS8sXuaLnBKP2CpHL1QgR4WF,legit,,normal,False,False
143gvPc4YX7n5kLkWp2VU8ynzHvceUHkDv,23,1.597615104843498,36.74514741140045,8.242855629073839e-05,5,18,347399.3213993183,0.2631578947368421,9.99,No,W03341,143gvPc4YX7n5kLkWp2VU8ynzHvceUHkDv,legit,,normal,False,False
3GtcFbmbGTtRTDSeUkSnEjy14B9GUhjK7P,22,2.653761855137557,58.38276081302625,7.68632582964831e-05,13,9,344959.3822563809,1.3,9.99,No,W00966,3GtcFbmbGTtRTDSeUkSnEjy14B9GUhjK7P,legit,,normal,False,False
19CLrowwoPtLypsGFJZ2Gv2vUAqb8mPLt5,19,2.879116810159196,54.703219393024725,0.0001145619046386,7,12,357565.26374788885,0.5384615384615384,9.99,No,W01171,19CLrowwoPtLypsGFJZ2Gv2vUAqb8mPLt5,legit,,normal,False,False
1GHNokc2nndfGJVa6m4PE4rz9B6Fnyb33Q,21,1.41336116847824,29.68058453804304,8.733815273490131e-05,4,17,368126.80099935,0.2222222222222222,9.98,No,W03003,1GHNokc2nndfGJVa6m4PE4rz9B6Fnyb33Q,legit,,normal,False,False
bc1qjk5t89rcy4cunsk6rm6wrzu7j8nc4cptzm7lec,21,2.779241974761504,58.36408146999158,8.942144278435108e-05,8,13,337064.73380725004,0.5714285714285714,9.98,No,W00283,bc1qjk5t89rcy4cunsk6rm6wrzu7j8nc4cptzm7lec,legit,,normal,False,False
bc1qyamp5q2sq2m6dlqfz767uk0acpmmuxfnpqcav8,21,2.253621981931972,47.326061620571416,6.324322398127514e-05,4,17,332817.9003011,0.2222222222222222,9.98,No,W00780,bc1qyamp5q2sq2m6dlqfz767uk0acpmmuxfnpqcav8,legit,,normal,False,False
bc1qcmcsg2ey2rlfl4w3fz4t3w53vhsh5rx3s6vymy,20,1.964731158426112,39.29462316852224,0.0001274741480425,4,16,357939.54542273685,0.2352941176470588,9.97,No,W01653,bc1qcmcsg2ey2rlfl4w3fz4t3w53vhsh5rx3s6vymy,legit,,normal,False,False
bc1qlnar3uysxf2aymhlntaccmm2wee59pqmfpap6z,23,1.6608263293443388,38.1990055749198,8.72553922538669e-05,4,19,305004.0891227273,0.2,9.96,No,W01023,bc1qlnar3uysxf2aymhlntaccmm2wee59pqmfpap6z,legit,,normal,False,False
38PfwXvusyXT9oNZXy3r6FhXdsC9SSY8e3,23,2.47362769934138,56.89343708485174,0.0001215855724857,7,16,305108.18851440906,0.4117647058823529,9.96,No,W01666,38PfwXvusyXT9oNZXy3r6FhXdsC9SSY8e3,legit,,normal,False,False
bc1qchpvhc0k0cdtzfqg20wt8ehtme26zcstl06ctl,17,2.5657597894391664,43.61791642046583,8.715328667255497e-05,3,14,282746.00464837503,0.2,9.95,No,W03294,bc1qchpvhc0k0cdtzfqg20wt8ehtme26zcstl06ctl,legit,,normal,False,False
36x5V3LSV3PjmQ94sWfDsz25t7Zg4pwmvG,19,1.5839906218717932,30.095821815564072,6.979334792551903e-05,3,16,418275.0856395556,0.1764705882352941,9.94,No,W01678,36x5V3LSV3PjmQ94sWfDsz25t7Zg4pwmvG,legit,,normal,False,False
bc1p25a903v9ss49h00w8f744v4nr2mvwfdv5l4jkphl0w478jn6z6usrxlam2,15,2.8341612170083166,42.51241825512475,0.0001078289633802,6,9,427667.7460133572,0.6,9.94,No,W00012,bc1p25a903v9ss49h00w8f744v4nr2mvwfdv5l4jkphl0w478jn6z6usrxlam2,legit,,normal,False,False
bc1qa02m36ma38mpam65gjr9yf92d4anfp0c6gv4j2,13,1.8134600822541604,23.574981069304087,0.0001059574988567,4,9,472913.5421010834,0.4,9.94,No,W00869,bc1qa02m36ma38mpam65gjr9yf92d4anfp0c6gv4j2,legit,,normal,False,False
1Bve6WHJzBC8xqAazfNQTTSCP7n63XHqYh,19,1.974848597937476,37.522123360812046,6.095347391112835e-05,8,11,356947.2837504444,0.6666666666666666,9.93,No,W00448,1Bve6WHJzBC8xqAazfNQTTSCP7n63XHqYh,legit,,normal,False,False
1JVSmSvVPxjFr1uTNNSQoZ9E5nf1eRL8fP,21,2.137023476610127,44.87749300881267,0.0001332923801826,6,15,329519.81889385,0.375,9.91,No,W01063,1JVSmSvVPxjFr1uTNNSQoZ9E5nf1eRL8fP,legit,,normal,False,False
bc1q7nkvuarjr07wkncg079egxpgrtk27rasf8kk9p,14,1.7702993655933237,24.784191118306527,9.50139100376256e-05,2,12,536096.0931067693,0.1538461538461538,9.9,No,W03902,bc1q7nkvuarjr07wkncg079egxpgrtk27rasf8kk9p,legit,,normal,False,False
bc1plqtjdlrgd55pc94wktlfyle5zdarj4k5u4ds2tuvt7dv69uekfyqs6gvmp,16,1.8913129512064624,30.2610072193034,0.0001322753889236,5,11,430205.7771379333,0.4166666666666667,9.89,No,W02090,bc1plqtjdlrgd55pc94wktlfyle5zdarj4k5u4ds2tuvt7dv69uekfyqs6gvmp,legit,,normal,False,False
3BUaqtsLpKeh9cGPfkzh852kAqSm28UE67,24,2.263899958197041,54.33359899672899,8.041285589679153e-05,7,17,309695.4931802609,0.3888888888888889,9.89,No,W03768,3BUaqtsLpKeh9cGPfkzh852kAqSm28UE67,legit,,normal,False,False
bc1qdcmyhgdh377wamc86w3kuupse4zep05wukdqf7,17,2.9157905268720103,49.568438956824174,8.466452360989794e-05,10,7,386905.8276423125,1.25,9.88,No,W02505,bc1qdcmyhgdh377wamc86w3kuupse4zep05wukdqf7,legit,,normal,False,False
