wallet,tx_count,avg_amount,total_amount,avg_fee,sender_count,receiver_count,avg_time_gap_seconds,fan_ratio
3Pii9JtvVtyz6TVsqS4A69fJzNuhqQuVuU,20,2.324548381176207,46.49096762352414,8.437096378466448e-05,7,13,348617.75731399993,0.5
3PjRaju3FLav6j4Tccqm4obzFWoEMERpQt,14,2.4851041362343906,34.79145790728147,6.683944629810054e-05,3,11,511164.76019492303,0.25
3PkSTA2hvk3Q4AFh8zGp7J55rNzueWhu14,25,2.3190092935761935,57.97523233940484,9.652684503566387e-05,11,14,271233.9998263333,0.7333333333333333
3PkkeoZyfJwbj9aFzAqcHEmKNaZjvRPn4m,1,5.0,5.0,2.011403147066933e-05,1,0,0.0,1.0
3PmWjdgoE6kEp4Ty9JR3ePjjHm2LT86o3v,16,3.9558386958314324,63.29341913330292,9.230118447725339e-05,4,12,391428.26392,0.3076923076923077
3Pn9TvQrvR68wuhXkmgqCENpsdoNymZvBd,15,3.304331068429721,49.564966026445816,0.00014611793169752132,6,9,507623.796255,0.6
3PogyciSDyyw2zNGrS4aRtbeMXCqu7cwKM,18,1.859956472354423,33.479216502379614,7.786646115237132e-05,5,13,441104.24221970583,0.35714285714285715
3Pp1jmQiCNHVnBvpeTFuVj2zsJ9RuyFkx8,16,3.874181298240356,61.9869007718457,9.036376871347183e-05,8,8,481733.25048020005,0.8888888888888888
3Pps4U3DAKDuXV75BJqzsEEL3PwwL1cgam,2,26.311098454307842,52.622196908615685,8.158188298666162e-05,1,1,703.158021,0.5
3PqacJRFQKsCUf992QYmVm2bEWwRXQGuTA,23,2.417029601079197,55.59168082482153,9.994766646028714e-05,10,13,291002.2914362273,0.7142857142857143
3PrXbqeuVQSV6PfN5asNJX1YrFFdDNsuFT,19,2.3158939035599473,44.001984167638994,8.119421933985033e-05,5,14,416220.3842739444,0.3333333333333333
3PsQkciSagPPccPabaJvTHNtTkr6X5MdNn,15,1.538051219281097,23.070768289216453,0.00011038886618320455,5,10,477902.6393234286,0.45454545454545453
3PsjkupLAYNgM3tpQbECbp14s5Tfm8T5xo,15,1.7504935209674468,26.257402814511703,0.00012681172011261583,3,12,453098.25590550003,0.23076923076923078
3PugGGNmekPKqtJRNc2TxvHx2uKnFGDY63,29,1.620772405240705,47.00239975198045,9.136974068786145e-05,9,20,257435.14717142857,0.42857142857142855
3PvGWND3fkQ3Joj4Rb2UJmXhRRLtxWDBa6,1,0.1031889291234708,0.1031889291234708,0.0001144361424397,1,0,0.0,1.0
3PydjzZ8itmVpKuVNTGX3j677j9VxPxMXZ,17,1.8389912150221601,31.26285065537672,0.00010053508265595729,9,8,457595.59754018753,1.0
3PyzXzRp2dtq3XYpewa4AFNxuhXDagtGfg,12,3.0016929811972424,36.02031577436691,0.00012445328863844372,5,7,663026.4578765455,0.625
3PzoQKm8p2QW6eSpVGcUVF3yDD9Xw2mDNz,17,1.44473483159841,24.56049213717297,5.424997501777552e-05,4,13,436972.05614600005,0.2857142857142857
3Q4TnE5qpABd1zTUHfz8p5pBp1AvmmhzWv,12,1.492148254893481,17.905779058721773,0.00016067015132841713,2,10,689598.4714712726,0.18181818181818182
3Q5kvDx82mYWvR1PFomyS4CJR5YwerA7Za,19,2.741289287538672,52.08449646323477,0.00011177513300808364,7,12,390257.72017650004,0.5384615384615384
3Q8dEfa4WKe2wUNNRcf7uZBitYL6mCNVXn,12,1.0196693985264322,12.236032782317187,6.537036676806353e-05,2,10,573509.4407228181,0.18181818181818182
3Q8h3uTj7NgCigg7Z5WHfj3j58HvfeJPrU,19,3.0656525337210607,58.247398140700156,6.256740801720174e-05,8,11,376623.8728507778,0.6666666666666666
3Q8yahSJeDoQcimRCw6hamRFV4fSTwZbf1,23,1.6632485760228843,38.25471724852634,7.760535967241151e-05,5,18,337868.88567072724,0.2631578947368421
3Q9z9gXRg4pz3bdZqYnCjS9vUJw1xEGJ3r,23,2.0129462198929216,46.297763057537196,5.8691031571539787e-05,7,16,344633.8319934546,0.4117647058823529
3QAnQWY9YRe5bvLNiR1S98Fw92hAn2ZUjt,20,2.8588058255122797,57.17611651024559,9.766451359254767e-05,10,10,367794.0868364211,0.9090909090909091
3QE734MndhFonR7qVSdXu3GAJCwfoYkT8N,26,2.143298865655264,55.72577050703687,9.284285206186256e-05,8,18,272122.41076744,0.42105263157894735
3QEQnDDMCRsn8WK9LBXa81fJMgVDS8zQZw,22,1.9881901039016723,43.74018228583679,0.00010735266389225009,6,16,351397.948356619,0.35294117647058826
3QGRNMp5c8KTQKyv173RoqCGfyX5X7wHdu,1,31.51595999702373,31.51595999702373,2.911491415275603e-05,0,1,0.0,0.0
3QJ8As7sHY23VeXHG5Vce4kQbxfo7ex16d,1,0.1,0.1,4.346066844830978e-05,1,0,0.0,1.0
3QLUQasoh5JfX3zyZQvwSa7cbqTvBdXf9q,24,2.162435390060016,51.898449361440385,0.00011547883549599442,7,17,289941.58487239125,0.3888888888888889
3QLZsUcqiU2DVmgXxZii4AVmTwEcfsSkJ7,25,2.4764141297406703,61.91035324351676,0.00010782635706815526,10,15,288615.9786874167,0.625
3QMfkPCrhxqs5f5ST5Uyk1fSA5WLDF1mZC,2,4.99994273445959,9.99988546891918,5.6661832880441405e-05,1,1,13882.639699,0.5
3QQMQRU14ugAuA9GVhxEATXnm8xR3FCsad,23,2.4615639819109254,56.615971583951286,7.716614400584588e-05,7,16,310054.74376490904,0.4117647058823529
3QQUED7KDFiXazbYiNWY4DBs7Thtf1pmKp,18,3.7099600291846175,66.77928052532312,5.837288070660953e-05,9,9,442686.5618992941,0.9
3QQutXY89phoH2hspp4jXQFsMaPQoSgfSi,26,1.5298548243753294,39.77622543375856,7.488403198408297e-05,4,22,307899.24090084,0.17391304347826086
3QRP1NAuCV1hVEddqhEbMo9acfJ9jq5CzK,1,0.9991228189503266,0.9991228189503266,7.424077085661199e-05,0,1,0.0,0.0
3QSMbUPYdL1nZceGakBur17vgr7MLNYobC,20,1.728284769188131,34.565695383762616,0.0001559755934273654,4,16,380892.9898970526,0.23529411764705882
3QVCTZmR2gwNDPPwvC7Azyg9n2APhLDKsh,16,1.8348660784422501,29.357857255076002,8.897207895801404e-05,6,10,471548.1561684667,0.5454545454545454
3QViuzpZvSHjx3aSFp4PctdmBdvjPxyesL,26,3.5110749208080394,91.28794794100902,0.00010788612074087553,11,15,284752.43874388,0.6875
3QVveExMKL5iVYRJz8Ym8ZqczCpXZytcsH,18,2.6563215410921623,47.81378773965892,0.00013366664056968256,8,10,340011.42157747055,0.7272727272727273
3QXepeZ1hj8519eE3yYCsE4fCTXnUrykDs,18,3.929165521263737,70.72497938274726,0.00014033981752048738,7,11,323124.0166595294,0.5833333333333334
3QZvg9dJCJ3nCuE1KrWd3gP1PxMtpRAq2G,1,0.09238139242350779,0.09238139242350779,9.095664118434228e-05,1,0,0.0,1.0
3Qbx8P1dDP7Yt3PckTJnugEnnk5bv7x1sY,1,0.1266783632985841,0.1266783632985841,2.981435916174176e-05,0,1,0.0,0.0
3Qc5M3SHkMQvTpTY4vAGBadbx4KBSfJzZ4,20,3.34034797187703,66.8069594375406,0.00011425944067828269,8,12,379582.606681,0.6153846153846154
3QcYUtUH39xeS9Vfx37gjP9Ze8VH2F7PjJ,20,3.3483156019657274,66.96631203931454,0.00014140668952385786,13,7,377765.1133717896,1.625
3QfzAnaNH6Ct7H6m93Enw9gsSHBu3R5z6a,19,2.3291763437682125,44.25435053159604,7.982753550928678e-05,6,13,339886.20368038886,0.42857142857142855
3Qg9t2khCitjTD1CesjJSoDBKmmVYQoqTV,16,2.429877937776875,38.87804700443,8.586401715616698e-05,2,14,442051.3257662666,0.13333333333333333
3QhwCvHzR81AvEMYkpXsauVBYHqJcMyFMK,13,1.4826333761772605,19.274233890304387,8.520811072777157e-05,5,8,584942.6366865834,0.5555555555555556
3Qhzz4HkmSY5VsKJXQ6hGwpyiF2A5wtwTh,16,1.7424817284043455,27.879707654469527,0.00015401502594068975,9,7,455445.2687260666,1.125
3Qjrw1SFvTuVtqgTdbKnSvTKGiRbAEZWtM,16,1.9151977492406764,30.643163987850823,0.00015934150849460264,5,11,498280.34960553335,0.4166666666666667
3QmZ5csgoTodAbD7jzavKbVuMkDzYk3UsD,18,2.019822113130929,36.35679803635672,9.033483234783862e-05,8,10,410642.26400217647,0.7272727272727273
3Qn7bQAUPAbVufHgLQbwqXNtUEL8E6q1Q5,2,0.09955663205304394,0.19911326410608787,0.00017338074139966632,1,1,36446.941203,0.5
3QnCguNkEeu9PJ7ek8jtWR4vUcMpLd8PC9,21,2.054972390243223,43.154420195107676,7.85130754132893e-05,7,14,353814.61357775,0.4666666666666667
3QncDDDBT7H6h3UbJJDLkFq6dCUjNePxfR,21,1.7704004907923656,37.17841030663968,9.414750491489224e-05,7,14,381240.19322465,0.4666666666666667
3QpdLzzZRs1NJJVFxkKoY8TLaqwtyRtpPX,25,2.1748558498682384,54.371396246705956,0.00010185121462660539,6,19,282894.87289295834,0.3
3QpgoaijFJ2pNr4N89LqrWUT9EoSWicckj,18,1.5482555147810442,27.868599266058794,0.00011155906244609156,2,16,390151.4877639412,0.11764705882352941
3Qqc3JVh9FYuXN5xLPSXKiR1YbCurgnYDh,18,2.630328862466045,47.345919524388805,8.390549596795126e-05,4,14,443243.015367353,0.26666666666666666
3QrGyTVEQoF4d3nDEWTyZbMWBf9sx4tQUh,17,1.7395071950049599,29.57162231508432,0.00011642019218062902,5,12,464060.967158,0.38461538461538464
3Qte7SVby9G6aHr31mR4yoMKKorSLR4g3Y,17,0.8536756908358529,14.5124867442095,0.0001342234836588942,3,14,405178.12722606247,0.2
3Quxm1eT3PyECDmMnSGUHgsbqrB8SoVa9x,17,3.159079040145034,53.704343682465584,9.471307715264362e-05,6,11,343986.53865775,0.5
3Qw5EBmR6fcXKPvkJM7hHfLET7VHNYXTAP,18,2.761820639385669,49.71277150894204,8.760431427742372e-05,6,12,421695.91031023534,0.46153846153846156
3Qwewt8srvXYu7PtA5NoWJKdiYjD71sCzQ,1,0.5415789161256788,0.5415789161256788,6.133959039481067e-05,1,0,0.0,1.0
3QzGhFuCWhjPdhs2dqtEWaA4fhYdX7244t,22,1.616715209291314,35.567734604408905,8.617816722135275e-05,5,17,365948.455252,0.2777777777777778
3R1W1ViM8Jd7Q6Cocnu42256TdFGxoYUti,2,4.999993236779138,9.999986473558277,3.828278130724259e-05,1,1,18779.904125,0.5
bc1p00vgnlcxqchlnxz9mkhettuy0fskl6c5xc2em954x8nggnsnpl5sak9vne,23,2.5503370178706124,58.65775141102409,7.072893565308476e-05,9,14,323942.53730254545,0.6
bc1p058fhvug6x5jn2khy7dllzu5akc2p68vp4706c2q7u34a4kx575spuegy0,2,4.9997751731589055,9.999550346317811,0.00031818985004245003,1,1,19352.20919,0.5
bc1p05hlmz4xt8vc3gaqrhefjr7l8e6s496qhua4rjsdpzfjzwr4hz4sgvgpmd,1,0.09110109703809256,0.09110109703809256,8.886372071591051e-05,0,1,0.0,0.0
bc1p05q9v43l4s43naklx06e0hat7yec5lsfmkg7zrghg5yftcg9eh2qe4070y,1,0.26008965824218405,0.26008965824218405,0.0002198649148696,0,1,0.0,0.0
bc1p07hz59h927r7a4s26vr0nhj7cn8rerkt9hu2w390dy7hr7tyvn6qu3msj5,13,1.9002617327578701,24.70340252585231,0.00010716311349551323,1,12,482618.70711233345,0.07692307692307693
bc1p07rcmszwhw5dr3r3fdkwphpzn7lm5jy4ardtjzuhavv3h8ftr5sq276a40,2,0.09989175406890115,0.1997835081378023,8.551681250959355e-05,1,1,36277.885894,0.5
bc1p0et94rh8fle8zwrwh7me4zcnmfpndwcvp60qz8ewrs3jzry85glssc60z2,16,1.973453033362754,31.575248533804064,9.827269471555084e-05,5,11,478481.3515206667,0.4166666666666667
bc1p0g8vj6wx6x5vt66dy85cmaa8twz46yqxr33n3ajum5rpa9k52c3swcra25,1,1.8066341268037673,1.8066341268037673,6.524337639619632e-06,0,1,0.0,0.0
bc1p0glar8haefg2ru7v6xxyt76st7z9t0v9f5cvt2253hkh8kqvl76qvjk4mc,17,2.696187264611394,45.8351834983937,0.00010704874320927045,7,10,469214.31350718753,0.6363636363636364
bc1p0jjchf89k9cy5ezk8j97zqfvgzwphe6gre0mntzrgkx95fljp3eqtkmts2,18,3.0015766020409993,54.028378836737986,0.00011297843143558901,6,12,381649.8025542353,0.46153846153846156
bc1p0kc8ng7wtr0jrrs67s8peqescglv23sc9glgh80ssf282ndud2qqhgexww,14,1.6755210986950198,23.457295381730276,6.189332895841435e-05,3,11,560586.097164,0.25
bc1p0tnu404l4p54m74c8yfc6qt0a2ml2yx2ssqy7hhluqy4er4r6ahs804z06,21,1.3911370882950163,29.213878854195343,9.796768865482385e-05,3,18,370814.1412747,0.15789473684210525
bc1p0udu0ctjj35fv593as2rfm0v9rseac8aqgnjgt80z24jujt70zdqgdv3zf,19,3.0054077988538874,57.10274817822386,8.206993103258499e-05,10,9,404687.34124805557,1.0
bc1p0z9s8k58jm239cks8p8njlc94en2473f2x5c29n70gl4g60ljycqs9zta0,11,4.193035857505024,46.12339443255527,0.00010672910839906704,4,7,725234.7236342999,0.5
bc1p0zh0f6cg8vg6y7ssnc6ptjsftjknn2negqxlxt4zvvyrmzq4nlmqpqetg8,14,1.5307610589925176,21.430654825895246,6.70525093390369e-05,6,8,476452.88964715385,0.6666666666666666
bc1p227n65yl7fll4vrznfm2v5ul7t44xk60k9s4sw84nr520gh8qcxqrlcf3y,17,1.792673898222004,30.47545626977407,8.372277556324757e-05,7,10,429144.20930437505,0.6363636363636364
bc1p25a903v9ss49h00w8f744v4nr2mvwfdv5l4jkphl0w478jn6z6usrxlam2,15,2.8341612170083166,42.51241825512475,0.00010782896338022688,6,9,427667.7460133572,0.6
bc1p27yp655ay4us3d7sd3v4rwlld29a3hau3ckg2vnm2jpdhmmcj4qq6zydqe,10,2.8113478413256194,28.113478413256193,0.00017147463130680768,2,8,605453.8710002223,0.2222222222222222
bc1p29z26pul4sknkslpfnr8r5mk9gzcxgnrkfa7xu90u4y0vj22z7ks0fwlp0,22,1.777441072520669,39.10370359545472,7.877807960873476e-05,9,13,309264.31882,0.6428571428571429
bc1p2ec7ylzg4tnejradx0ztr88lr7tkhlw0kaerg5gk60z9k8ke4c7qge7sm6,20,2.0993883500871235,41.98776700174247,0.00011137626374323997,6,14,363441.42890184204,0.4
bc1p2h0tzhqd99f7jnhrlqlu4mm3ek5yaqg7eevsq82g66rk2z6q008sc8wwf2,22,2.568458485923433,56.50608669031553,7.923672531808677e-05,5,17,323850.9098337143,0.2777777777777778
bc1p2h5ft5jje9aqew0smztzd8kzykp675cxnrgeytuccv3tj9h5w8rsvmr4jk,26,1.9856604453568174,51.62717157927725,0.00011518075730337399,10,16,273495.2356406,0.5882352941176471
bc1p2hszrsre9jlk7cgmzux2r0cp042xscanrxud9fp7p398hj45gh9sswr3yu,25,2.557178930201915,63.929473255047874,0.00012289486226116323,10,15,319383.263651125,0.625
bc1p2jdm5d0t7taezyukygsxkfuglvuyeuq0wxurgalxvga73u8uzphshy4jqm,20,1.917699544661287,38.35399089322574,8.18292677872785e-05,10,10,407279.54727794736,0.9090909090909091
bc1p2lh9ymdh38s50087t8jzqs9amcve2sxezn0v4chzuz8nvh2u73dq98xcns,24,3.176262969997967,76.23031127995121,8.952356678687818e-05,8,16,301147.75816713035,0.47058823529411764
bc1p2w0kpe3sffjtfyu6dt6f4l8xdnl7h03r5cn68vph9nsstrnxm7hqaammz0,23,2.161208668016514,49.70779936437982,6.811913633645135e-05,9,14,346032.2789231364,0.6
bc1p30f0qf3vfj2j43tlhztucfdcwer4jx5yeujf55z40wzq82ftcdrsqwhchk,27,2.095124993182571,56.56837481592942,9.524268857042454e-05,10,17,273352.83851723076,0.5555555555555556
bc1p33l52ejpfzq9mmaez57w0s6ju2nerzddefqp4pw6yhkmtnxdpatqs5c05g,21,1.8212275835640979,38.245779254846056,0.00012326169171073068,4,17,362943.119916,0.2222222222222222
bc1p36yrg5ye2lsmy2ypdwhsq09k6rr85tm7u2qsuez7vz5x2qf34f4s6a6wrc,21,1.7116483912134364,35.944616215482164,8.879876804360614e-05,4,17,299811.62786185,0.2222222222222222
bc1p3d0tsqraes8u65rvct09gx5wawsl8aaumwepqkv50k7a556nqqxq6zkphy,17,2.806563339170266,47.71157676589452,6.081971242578122e-05,8,9,400591.58921799995,0.8
bc1p3qykuntr0tcpl6zgzf7zv8yg2z850y4c8v5jfq2pwmppl06vzlhqgv7e2l,1,1.213009332066092,1.213009332066092,0.0001075860139177,0,1,0.0,0.0
bc1p3v0j7lvz3drtdwyzg597yn5zj3kz265vup5uwt9746eh98lt6ynsmf7xdp,22,1.6661368665461913,36.65501106401621,7.03864677211429e-05,8,14,330508.3738372381,0.5333333333333333
bc1p44j2nuhr5n7rvs2askw5l835ysaql2hret8484xxxzqsfqq7hf4s9qz2h3,14,2.551866843573888,35.726135810034435,0.00016436647566309015,7,7,432819.8041102308,0.875
bc1p44rfv304np6mct9zzyrcjt0yamap55lm8l43p6e49hnm68xka2vs275v4r,19,2.3096655472351637,43.88364539746811,9.33507409352454e-05,8,11,396073.2909406667,0.6666666666666666
bc1p45r7r0nuahzper9656ytddv6ucprjhr8y6rmmjglq0mv0muqq27s45gzjy,16,1.7078075787953912,27.32492126072626,0.00012300489904587411,4,12,442989.7879938667,0.3076923076923077
bc1p46hjgq0mq3cv97maad9d4yw7xz0dqa8g4vunl6wc2zperz35p87qw4l9k3,16,1.5272290050681483,24.435664081090373,7.432300346857898e-05,6,10,497731.5800981333,0.5454545454545454
bc1p4e63xjr4h7vzwh4d2gyyllsdjwepl8q4s9clu0ntjzfgsd7wygvq2hrc6c,21,1.7520115102542666,36.7922417153396,8.731112054153413e-05,6,15,376818.10592495,0.375
bc1p4fjnhv5n4gdhn04hpd4lzz95uzr6007t8hlqk2mtrj36wyxfzcwqvuf74g,1,2.4047570878420252,2.4047570878420252,7.080359955081119e-05,0,1,0.0,0.0
bc1p4kcqx27l089tw6wttxtz9gudmmlc5yn7nagpvsnh9zrlpgz8k9aqzecyk9,24,3.2410192391893484,77.78446174054436,8.652699039181009e-05,5,19,307105.5932402609,0.25
bc1p4l43z0gds3x5cvljvu5sm004mw7r2p366epfddfwrhpqwjq2hmns0hpaem,2,0.09982242257748118,0.19964484515496236,0.00011287716826635346,1,1,36471.669047,0.5
bc1p4lzfwn5eretzsrnpf52l9rvm92jxmef8lj9eefm3g2k7ynv8wc8qfgjw3j,24,1.385289578944344,33.246949894664255,9.303312506669702e-05,6,18,323730.63902969565,0.3157894736842105
bc1p4m565gdnnfs62286xgyp3grk58j4hltd5uesndcyguwgtjw28f6q058t46,12,2.8404627953276016,34.08555354393122,6.639966441272258e-05,3,9,556584.5523528182,0.3
bc1p4pjraahfnt44yq983fu2pla34u63sgdmhrj33n6d8jply6j99t4sqgnyxe,1,0.6428456750358131,0.6428456750358131,0.0001215741345308,0,1,0.0,0.0
bc1p4r2xyswlka24xxk8pyc23rjcgdnyvmj8wyhf9306w7qm8nut63hq06ukrd,27,3.124020030326427,84.34854081881353,0.00011843208388009576,10,17,247596.20317584614,0.5555555555555556
bc1p4ucdt8ges4a9x9cp7k6en4p8ayum8tsaaxvy3wf3r6sznp93d86qd4e2pv,17,1.2573180578541607,21.374406983520732,0.00011223474350662436,6,11,409519.8579200625,0.5
bc1p4ut7ux8gykqfmdmvmsex7x9ggkfjzavyzclzx4247mte6955829qtc2aka,1,1.8030697698385127,1.8030697698385127,2.0567292774094286e-05,1,0,0.0,1.0
bc1p50nyrz9qtgqs05dc8w9djzxpzcllv2aznnulq68d5tdttyyqggfqzrj62s,27,1.7453055785699034,47.12325062138739,0.00011699150616717852,13,14,282355.8173932308,0.8666666666666667
bc1p53p2fxghqn6rdecn66a99nf9hhfv46lqmsfplwmsdh6r37zse4cqzwqdks,16,1.1103625725116006,17.76580116018561,0.0001213740917876548,5,11,437956.26464686665,0.4166666666666667
bc1p573y5p4dfvnkefev495h27xaasw7uq9kx3hntc2893uzcmr8p26s0fy27f,2,0.9991928558237959,1.9983857116475918,0.00020754367928076505,1,1,11956.862719,0.5
bc1p5cs372jwp5aa9dt6sscyfsslwfh43jm48wchh305uatt90hfg9us28xnnt,15,2.0329742450063013,30.494613675094516,9.061960021997634e-05,8,7,548573.5368853571,1.0
bc1p5g7slgzscrzmzlefjtm7mvsfxh6dq9qu9wmas2kws2jtkk4wjl2s9mxs3v,12,1.8624996968976506,22.349996362771808,0.00018851813927689006,1,11,494203.8082194546,0.08333333333333333
bc1p5gkq44ptlm3qh3swwt2fqa2hwkcf8ry0vj09pns6dyl8pmtxxypqu9av4y,2,32.12403431528309,64.24806863056618,9.038011478965093e-05,1,1,366.716219,0.5
bc1p5h4zqs7aqdevz0vnsr2cwp0kessj03hvdh656lm8lddjzxmh3c9qh77j9m,19,2.7191608197561012,51.66405557536592,9.968931869874899e-05,9,10,389043.99112022226,0.8181818181818182
bc1p5kddzr3p94yf5u6z0qg97u3cv2ghec9zjm3n6sljgscrtar05tdqa5yxa7,1,0.23735487488848311,0.23735487488848311,0.0002739617546496,0,1,0.0,0.0
bc1p5khagd8wjgau3j3kpfjlc2v0ze4x3hvg9kxue5hrdakwepwx2s4qd8ne6m,20,2.928671154796356,58.573423095927126,8.734687023435002e-05,10,10,322984.5057164737,0.9090909090909091
bc1p5nu65277wkvy97pklmn3lmkfh0ze4l34w67t97tf8df077nm7l7q4zu0wr,18,3.3122637562649704,59.62074761276946,9.19092817120706e-05,4,14,422963.7019831765,0.26666666666666666
bc1p5nukuaja2uz4qdeqzyy6wexyr7wfuq4x2vafz3qfmrhs45s4x57s6hfqru,20,2.407374334069238,48.14748668138476,9.78656426134232e-05,6,14,371525.1111714737,0.4
bc1p5q0alrsmafyqrkpnfey7m0zrwr3vtj83asvfk9mhfrp4l2r7hues6t5rdg,10,2.142218059441832,21.42218059441832,6.696379404807506e-05,3,7,836026.8992412222,0.375
bc1p5sc9qyvxgm27tq0k2re37qu0809zpdhj2ehw0sdzjrnk4gyfa4rq5uqvvn,17,3.2288198085106283,54.88993674468068,8.683920414846656e-05,7,10,456359.7759171875,0.6363636363636364
bc1p5syk4ew4su5c85dgg7xnukx6l2hhynxun6f4rmjygfqdu782m83svfyr66,22,2.9977603305611975,65.95072727234634,9.249072613365457e-05,5,17,348371.9735107143,0.2777777777777778
bc1p5vth9ajx3jqf7jx6laephjcm5qnu23zaefqt5cf9tflmmw0sl8mssgfuse,16,3.020058581084848,48.32093729735757,6.598726756481101e-05,7,9,468356.3028320667,0.7
bc1p5wreyzc9a8q6fycmm6t42ra6eny2cacj3wajxn7vws7hf7jm6ecqcwm0t2,27,2.0049816656945123,54.13450497375183,7.671641508368059e-05,7,20,269976.2316406923,0.3333333333333333
bc1p5zpaammyyvfnvesycvncnyy4du6n0hdz66ncye3l7sd0yfwxqfhqjkmhvc,10,2.6934717534095123,26.93471753409512,8.394932836854306e-05,2,8,686105.3000358889,0.2222222222222222
bc1p64tacxdd7gz2ddvknzetvt2yllc8t6k8py583kepjmluaxpnffks2klag5,24,2.3024766420926306,55.25943941022313,0.00013684267401206621,10,14,313690.10736256524,0.6666666666666666
bc1p67wpaun9vsrz92v68qv58d4hu8xfhx70st87fr6z86wqcg3d4amql24zpd,2,2.651155896717369,5.302311793434738,2.1922642826273814e-05,1,1,1764.874436,0.5
bc1p6lmx6gg8y44e9zn6m7dmczdpc7lqwl0cfyqvmlxnlq903sptzeks2agg9d,19,1.5589399842174683,29.619859700131897,8.370071189073556e-05,7,12,389903.20589688886,0.5384615384615384
bc1p6mh3hrgdjary6rakxww9ugz4hfq3nufttcta5umf0mdqvfzctrsscayxhh,1,0.45705992761814657,0.45705992761814657,0.0002932272680701,0,1,0.0,0.0
bc1p6pq6hqkavtj9pjegss69jc4t6g30cu3lrtttl6y247rl0fj47y0qr2lwry,23,1.7428816529125972,40.08627801698974,9.110351615855428e-05,8,15,347368.01395204547,0.5
bc1p6wesymnc288897wd3rz7pq663uwzs0998sds8759twve65p37cjq25v6rp,21,3.2018363254673146,67.2385628348136,0.0001341412395270518,9,12,384326.35134640004,0.6923076923076923
bc1p6yzg4zhyptjawpjwaxwhmla9pgx7upl6rls3jm5237stt6qldd2qyv7acc,2,4.999882455849556,9.999764911699112,0.00010620102805176989,1,1,13757.047307,0.5
bc1p6z9dder87gscfgaq85ms5chk72ulltu7vf4a9jdz73nal8te7r8qevu0ng,15,2.757726149609259,41.365892244138884,6.231570573763226e-05,7,8,441527.2195725,0.7777777777777778
bc1p77w0ad2er0hn2zmswpuy5vhuxd428te5e4ylr386nczqv9kks90sckq2v0,26,2.7676519680110534,71.95895116828738,8.165173038263089e-05,10,16,299985.36332224,0.5882352941176471
bc1p79t7ypv35c4lx7v62ql9sqymn6y30d6se7chrfp6s5e4d9zntafs3g6fk4,19,3.0117740865930394,57.223707645267744,9.785311641773153e-05,6,13,416408.2304595,0.42857142857142855
bc1p7cmjexs6t4cmrrr2mkc8zdq4r5cer0fvllsdws8w62arx29vgy2qackhk3,19,2.2465059554140523,42.68361315286699,0.00011379689614870233,6,13,375340.5790733889,0.42857142857142855
bc1p7dp6ak0fsgedfejnr36sqvwg2auk63h6w9r9h9jk3ej7aeyw36wq9su5ke,15,1.6710964580987198,25.066446871480796,0.00011116674044915442,5,10,507193.8014931428,0.45454545454545453
bc1p7dur3ysuv9a4pnqa6cddvvp37xqma7jpeulsg2qrx2xamnkerchsgmnevx,17,2.523078940469387,42.892341987979584,9.616462841780417e-05,9,8,403679.38306793757,1.0
bc1p7dyxa2vdg208706j4j350hdlfsvk6wphnupcv0jx0t4k2w8404mqw00lht,1,4.538811178734777,4.538811178734777,0.0001036672183372,1,0,0.0,1.0
bc1p7fgqqhwwp6trqaj3h5cfrfw7kvyulz5aqnkggupeyrf66a0jgc9qs2n44m,28,2.4806615120115154,69.45852233632243,0.0001101184308936141,10,18,279917.58502618514,0.5263157894736842
bc1p7h7utacftp2hvw0hfj8zy7z76r0p3wxqgqk25xn5mp0ryemwp92sfu0ruc,23,1.8945000786355606,43.57350180861789,8.405751317923835e-05,8,15,313970.1329133182,0.5
bc1p7jyx8hs4mlsqk93qmjclm2ld2rxu7q2smwc9vuvfc8sp2ah2rwfsqwlgnc,12,2.9807261808008394,35.76871416961007,0.00010032945470655719,5,7,614997.2226603637,0.625
bc1p7sf4clct923wt7ygcxxh7ksvk94tszm8etvga5zvsqmgak7n6cqsfy2cn4,20,2.604222891291595,52.0844578258319,8.870646969353408e-05,8,12,374624.0757676316,0.6153846153846154
bc1p7wsl0wpqe2sgwgwnc8x0eept7wvyze9kwa6janujerzs6twyhzeq8qsa3s,24,2.685599481485354,64.4543875556485,0.00013570147030376033,6,18,329054.952493913,0.3157894736842105
bc1p7yx0ter2usz7f9tlagu7jp8yjj3ee5egljskxfc93kzxf90n0f7qr280eg,1,0.2688211419655846,0.2688211419655846,0.0002537130903883,1,0,0.0,1.0
bc1p7zfc837gefhzrgsaj72vp4k9cy8mvc4vspatay72tfhx7akn2pksjj0ysc,24,2.714774623854559,65.15459097250941,0.00011554329355374024,10,14,328148.24373817386,0.6666666666666666
bc1p80758vlnuvpmfxlwh0llseurdvd5wkra2tn43e6x80daq0tpp2tqh7ta8h,18,2.1806107688875813,39.250993839976466,7.617403382637723e-05,6,12,413071.3304291764,0.46153846153846156
bc1p807g4ftcs2kpslcxdyj9v8z43zzvurtnr7yf3dq4cdqeldj3u2ussxkpty,24,3.5295822493835805,84.70997398520593,7.427204630149241e-05,6,18,302014.19327739126,0.3157894736842105
