rank,wallet,confidence_pct,risk_level,is_anomaly,reason,tx_count,avg_amount,total_amount,avg_fee,avg_time_gap_seconds
2342,3NPP7JP8KUGYsM6AvDHiQsdtxs6GKDDrQG,15.7,Low,No,Normal behaviour -- no red flags,18,3.333844291114646,60.00919724006364,0.000103135488948,344072.9354109412
2343,3AC195bx9mqPmxGeHXKiu8YnQw2gLzC9er,15.7,Low,No,Normal behaviour -- no red flags,24,1.4119145276337095,33.885948663209035,0.0001212606818737,323551.3903673044
2344,3CwyyvSH9rANfvcyvQor6pkmmJDyJaEhE8,15.7,Low,No,Normal behaviour -- no red flags,24,1.3535950388707656,32.486280932898374,0.0001072774311148,327630.1004024347
2345,1H1VUYC8K2Si7KqWfCrcg5c22Tj598XWe1,15.6,Low,No,Normal behaviour -- no red flags,14,1.4853646820638269,20.795105548893574,0.0001024399315496,501981.5055269231
2346,bc1qgvql0xp82pkw2kc50079rfc03ng8cwpz8ct742,15.6,Low,No,Normal behaviour -- no red flags,13,2.99811472783848,38.97549146190024,8.88000238942579e-05,407798.3640156667
2347,1DEneKzRXLYup232QYjuFwF17japbZbGjy,15.6,Low,No,Normal behaviour -- no red flags,22,2.864857597109766,63.02686713641485,8.32650498049551e-05,351628.76097566664
2348,3QLZsUcqiU2DVmgXxZii4AVmTwEcfsSkJ7,15.6,Low,No,Normal behaviour -- no red flags,25,2.4764141297406703,61.91035324351676,0.0001078263570681,288615.9786874167
2349,bc1q9rh2keye5ppw9cw8q43e8fl08mc8ss7xvu3d4j,15.6,Low,No,Normal behaviour -- no red flags,17,1.225817202123992,20.838892436107862,7.621940315518566e-05,341158.2454356875
2350,bc1q6gf5dd9krnzth9rkudfa4y4rza9z96ehaxkvrv,15.6,Low,No,Normal behaviour -- no red flags,23,2.8642380831835568,65.8774759132218,9.487564509804222e-05,334681.1239820455
2351,1CcHbgL6UXkXVpzv4jLjT1s7ReaK1PejUX,15.6,Low,No,Normal behaviour -- no red flags,19,3.170199466718997,60.23378986766093,8.940578506398908e-05,399231.9478695555
2352,bc1qv5vtenc3a54htjd6aveqj8aamfqegp7gu7tra8,15.6,Low,No,Normal behaviour -- no red flags,23,2.8393066152276414,65.30405215023575,0.0001054625871418,336306.2100210454
2353,1NPuHHBmfhHPajNjN82NtAm5r3YUz9EDxn,15.6,Low,No,Normal behaviour -- no red flags,15,3.348674215524139,50.23011323286208,9.15998485208421e-05,444169.4634010714
2354,bc1p6z9dder87gscfgaq85ms5chk72ulltu7vf4a9jdz73nal8te7r8qevu0ng,15.6,Low,No,Normal behaviour -- no red flags,15,2.757726149609259,41.36589224413888,6.231570573763226e-05,441527.2195725
2355,3Gd3JxShorgzxKcxEZVKmVC1LeWAqgr56n,15.6,Low,No,Normal behaviour -- no red flags,14,2.632219938984849,36.85107914578789,8.389634233473337e-05,541997.7524784615
2356,bc1qhpskx8en8lgxj6uhvzrz9y6ucy903eycv7haue,15.5,Low,No,Normal behaviour -- no red flags,20,2.1334130701124194,42.66826140224839,0.0001435169758896,395132.5028593684
2357,bc1qh32m8j70l4uvaz6lv0wqnd9fx8c3phcuplgz9n,15.5,Low,No,Normal behaviour -- no red flags,20,2.896875803619653,57.937516072393066,0.0001138725600795,397797.5784291053
2358,1BuietXCnFpAyA2XGtUeKWvm6kWJrmK8yY,15.5,Low,No,Normal behaviour -- no red flags,26,2.304247934436352,59.910446295345146,8.229560770655397e-05,300421.9694776
2359,bc1qhq3kdmrr4w8wnsnjwt0cn0fv23v02q2pmqek23,15.5,Low,No,Normal behaviour -- no red flags,24,2.5867592568660016,62.08222216478404,0.0001195132708988,316070.2689010869
2360,364YH5D7Modaru5x9cW5R4EkotjfGkf8Cq,15.5,Low,No,Normal behaviour -- no red flags,14,2.605866143378038,36.482126007292536,6.3378944972065e-05,450928.3005393846
2361,bc1qjlwpzdhf76pyenuwk89w7jcdvqk9js565n8xmm,15.5,Low,No,Normal behaviour -- no red flags,26,2.178056655515015,56.62947304339039,0.0001072705595031,268304.93884576
2362,bc1q2tdmahwut776rt0hwnwe6nqf0h0hf3jtmxslew,15.5,Low,No,Normal behaviour -- no red flags,26,2.2865405737348588,59.45005491710633,9.407389982263332e-05,264577.35062368
2363,bc1qy5kyvuqrfnl29wt7xqg4ggv5uj8h29yw0lrgfy,15.5,Low,No,Normal behaviour -- no red flags,22,1.205062394937724,26.51137268862993,0.0001097628960589,351976.1527604286
2364,3MPJ7jJnKqwqxQbVMRNYjqUxkr9qPUFFG6,15.5,Low,No,Normal behaviour -- no red flags,23,2.7937914203076786,64.25720266707661,0.0001093477252132,351424.3557647273
2365,37nvrBw7Ao9TbuqXCJJh4UXptKqKHtre7H,15.5,Low,No,Normal behaviour -- no red flags,15,3.118682297995694,46.78023446993541,8.002659759032252e-05,451320.6786644286
2366,1261ar399Dik2oQyx6Zovk8YgTWwcY9rnq,15.5,Low,No,Normal behaviour -- no red flags,24,2.5670770370818343,61.60984888996403,8.282250324549594e-05,296819.9282161305
2367,bc1qtlnxjex6yjzzqhq2as62arzg3scyn0nl6uxxs3,15.5,Low,No,Normal behaviour -- no red flags,25,2.6681975931554685,66.70493982888671,0.0001047109028945,316189.4871812917
2368,13humoxRpo8YDi4GCEEioF2T2CQ2mCzpPM,15.5,Low,No,Normal behaviour -- no red flags,18,2.190277256932547,39.42499062478584,5.1583377001905365e-05,431751.9816034117
2369,3GkfZJ1QXWUXkhhPdBo6RaHLphKyPoezkv,15.5,Low,No,Normal behaviour -- no red flags,23,2.863452554015008,65.85940874234518,0.0001010213066111,327457.1215609091
2370,bc1q5g5kvlk3vzat3phqqpkmuzxx0ujw0n76mmhzkv,15.5,Low,No,Normal behaviour -- no red flags,15,2.874796347780213,43.1219452167032,7.326275198874492e-05,474954.357058
2371,1HAscMy5H6xQQaVk5sF4GDAHutinGd8iX1,15.5,Low,No,Normal behaviour -- no red flags,25,2.556616792297671,63.91541980744178,0.0001054333531406,302443.98573400005
2372,1DDP5zKJwFR1t3jyDVmsWtF5jwwucFto78,15.5,Low,No,Normal behaviour -- no red flags,12,1.9206840159875,23.04820819185,0.0001206003030616,412585.54830481816
2373,1CtJyuZzpfAz9y5A2Z7zVobkesZeohHLNG,15.5,Low,No,Normal behaviour -- no red flags,16,3.0112868660500585,48.180589856800935,0.0001189883137462,501709.9709887333
2374,bc1pukprk630mjd4tgpj65zfg7yggj5aprgk60ntfrqt4klwqhac8tjqvnyp6f,15.4,Low,No,Normal behaviour -- no red flags,20,1.2341214630775097,24.6824292615502,0.0001101187369017,347026.2919103684
2375,1CjiJ4WxVrfXYTEDuvuvExazWHNbGMmbwu,15.4,Low,No,Normal behaviour -- no red flags,14,2.787868877434577,39.03016428408408,0.0001041263153186,497130.885119154
2376,bc1qgwmwg679p32jgs2v2tczvnz79zh209rdndm35u,15.4,Low,No,Normal behaviour -- no red flags,14,2.874986181958989,40.24980654742585,0.0001114060388969,503117.458899077
2377,1HD9c4VJx8p6va3BwjS3wqwKSj81xn43up,15.4,Low,No,Normal behaviour -- no red flags,23,2.8740001397635204,66.10200321456097,9.337241342656804e-05,334719.65583431826
2378,bc1qvq84jmdq56d96me3zdywlvumcx4sjaa9wr7d47,15.4,Low,No,Normal behaviour -- no red flags,21,1.2056799669335545,25.319279305604645,9.489082268790834e-05,319236.6770014
2379,bc1q44c0hjguqcp9gk03ejapvlt08vcwqqsng8r39s,15.4,Low,No,Normal behaviour -- no red flags,14,2.123275289334859,29.725854050688028,0.0001153911805375,572755.6418736923
2380,bc1qfrhv2mt3wa8h7d6wklzymqlsn6qzeagkh9exre,15.4,Low,No,Normal behaviour -- no red flags,21,1.2851403716078051,26.98794780376391,0.0001117332818928,359094.37730175006
2381,bc1q7jffqestqtsr0ygty5rgu6wa9c4nf58tszqary,15.3,Low,No,Normal behaviour -- no red flags,23,2.8103508290020933,64.63806906704815,0.0001093756562508,343401.4306085909
2382,bc1qcmf92nmvd2v4qet2emgkecc9kphaswlszaqmup,15.3,Low,No,Normal behaviour -- no red flags,20,2.334548009065512,46.690960181310224,0.0001386552360106,322689.4819538421
2383,1BCFtiAxj38oQG2gKU2rEm1YkuxqbESrsh,15.3,Low,No,Normal behaviour -- no red flags,13,1.6883980750638288,21.949174975829774,0.0001018909024273,542548.2456605
2384,3JeiApRtRTDS82uu8mBxGYBrHYW2TReSMd,15.3,Low,No,Normal behaviour -- no red flags,16,1.574998693431424,25.199979094902783,6.386325828125068e-05,493619.72075220005
2385,1w4khPHgDudBLsj77CENKDnjvg8JuFWbZ,15.3,Low,No,Normal behaviour -- no red flags,18,3.114018356673279,56.05233042011903,0.0001078049342204,438814.7185968236
2386,bc1qse2us0533enmvgvzq875tjtwecfqq2ef20yyrw,15.3,Low,No,Normal behaviour -- no red flags,20,2.05276036880772,41.05520737615439,0.0001450835077935,391305.0627289473
2387,3Q9z9gXRg4pz3bdZqYnCjS9vUJw1xEGJ3r,15.3,Low,No,Normal behaviour -- no red flags,23,2.0129462198929216,46.2977630575372,5.8691031571539787e-05,344633.8319934546
2388,bc1qtzz0a7e7sf5lv9dtmf4v0dd0acdyz0td62gz0n,15.2,Low,No,Normal behaviour -- no red flags,16,1.4852515135491229,23.76402421678597,0.0001297772770426,484477.1879786
2389,bc1pg90846e3qf7wz8zhpkl3lh8sthke7satp452c2wh6ztguwm0a0vs80zsyf,15.2,Low,No,Normal behaviour -- no red flags,21,1.2396529562025735,26.032712080254043,7.921851169810942e-05,367889.1009437
2390,37E9GE59rBjDxerajZn81YZWrkJ2dDa67P,15.2,Low,No,Normal behaviour -- no red flags,26,2.240951165119022,58.264730293094566,0.0001176937470914,300114.45241668
2391,bc1qn5qvzzelly082uqhptu8j67uejxkuu73g2j42f,15.2,Low,No,Normal behaviour -- no red flags,17,3.0883121238802014,52.50130610596342,0.0001045835137638,448199.1464915
2392,1BvvC9APbA4S18kuzavMmQxA2Ztn8mWYLw,15.2,Low,No,Normal behaviour -- no red flags,24,2.270932535612406,54.50238085469775,0.0001344309058805,323782.6562090435
2393,1K76WLuB1rSWRtYawdck6dDgoBCTE6bNye,15.2,Low,No,Normal behaviour -- no red flags,25,2.5651232390480776,64.12808097620194,8.944588240095174e-05,301443.8603258334
2394,36fGgTjj47gie2LE7AHvnsgDjuws8xPur7,15.2,Low,No,Normal behaviour -- no red flags,15,1.8377669800236605,27.56650470035491,5.8350606726040166e-05,501255.337818
2395,bc1qd840yjq6a07kxvrsa0s2rjytzwe4cq23ew2ad8,15.2,Low,No,Normal behaviour -- no red flags,14,1.5123303390644929,21.1726247469029,0.0001040884988757,496811.6907806154
2396,3FpXNruhCkichn13dtGhWWgF9Bh2WaeigF,15.2,Low,No,Normal behaviour -- no red flags,18,1.7651340322290296,31.77241258012253,5.271892594938593e-05,437225.8368060588
2397,358uceVD7CbSZmi4NYADLrSByv67WmVgdJ,15.1,Low,No,Normal behaviour -- no red flags,25,1.5965290182107292,39.91322545526823,0.0001158387391809,308706.971803
2398,1FTfTYUAhFHVXjhzRX3cBgxQR6jLxzx1k9,15.1,Low,No,Normal behaviour -- no red flags,24,1.430951637318694,34.34283929564866,0.0001172828961258,331585.78116386954
2399,bc1qtdmmdj57e7aftz9gmkusy4c0x57jdus99v66he,15.1,Low,No,Normal behaviour -- no red flags,13,1.8553928041083203,24.12010645340817,8.671519465495199e-05,570407.06382475
2400,bc1pztgjtqdekjkapkctfyy4lul4yfmrly2mh60g8m4v7cf54wn973css0cpe6,15.1,Low,No,Normal behaviour -- no red flags,22,1.3932661641356543,30.651855610984395,7.711069102675714e-05,328973.23866085714
2401,bc1q2zd372xf3xr8x3untrhjpu4c7pnxyr7pagecxe,15.1,Low,No,Normal behaviour -- no red flags,15,1.3967963317950671,20.95194497692601,7.966547961898501e-05,488771.055246
2402,3NoABVynPqjPnNVU2eBwCW88qSQgoP14tM,15.1,Low,No,Normal behaviour -- no red flags,17,2.98644107674129,50.769498304601925,0.0001040133170985,478678.06148225
2403,bc1qafthuh4v9acfg9hsfjw8tpat72lp24vrvne42j,15.1,Low,No,Normal behaviour -- no red flags,16,2.6497205168431983,42.39552826949117,5.698223794370553e-05,448384.6566282
2404,bc1qgkvc4d6zqjjhuy9pajkqttufzcvwqkkykc6uen,15.1,Low,No,Normal behaviour -- no red flags,16,1.3372652844015664,21.396244550425063,6.556832790608101e-05,443563.8445547333
2405,bc1qges8k2kgkwdkyey882pg366qrxdwvldy8wsvtt,15.1,Low,No,Normal behaviour -- no red flags,16,1.671050572781987,26.7368091645118,5.987807931654636e-05,488478.6847419333
2406,135zp2ftLz3nhBjvbgkMc52oUzAwP7kTej,15.1,Low,No,Normal behaviour -- no red flags,19,3.054225663984748,58.03028761571021,9.452023378849312e-05,405387.1349640556
2407,bc1p79t7ypv35c4lx7v62ql9sqymn6y30d6se7chrfp6s5e4d9zntafs3g6fk4,15.0,Low,No,Normal behaviour -- no red flags,19,3.01177408659304,57.223707645267744,9.785311641773152e-05,416408.2304595
2408,1PvrNNKKG7goY349P8GVfA3wq4dyVVSLJR,15.0,Low,No,Normal behaviour -- no red flags,16,1.4701779869481202,23.522847791169923,6.36482870104303e-05,454654.2370161332
2409,bc1q5y20hsw88fqrukfpu6wgxuwwhel0g6p8dg9s2s,15.0,Low,No,Normal behaviour -- no red flags,17,3.1588318750864417,53.70014187646951,9.586581452126064e-05,418494.0157675
2410,bc1qp3syqugwhf92ud0tdc32z6nl3j9mml0ke7y9e4,15.0,Low,No,Normal behaviour -- no red flags,13,1.9607254910090928,25.489431383118205,0.0001202568291344,564046.2770979166
2411,bc1q420dyh2gl07tyht63h3s7vsd56xwn7nhqnhjd9,15.0,Low,No,Normal behaviour -- no red flags,16,3.1263683393507,50.02189342961119,9.199843883025136e-05,489827.2637444
2412,3CXKjp415t7Qq3KXxsdvgvNMAfu2AA9a7b,15.0,Low,No,Normal behaviour -- no red flags,22,1.666082735123017,36.653820172706375,6.993856033798397e-05,296534.63255776186
2413,bc1q09n6suyslf2nf2jg6q9serhyj2vc7ph2p3tj8l,15.0,Low,No,Normal behaviour -- no red flags,23,1.371530731947481,31.54520683479206,0.0001088401046004,334750.71327113634
2414,1E1rwB92ToP2j49wPAWXK93jbRfddc52wJ,15.0,Low,No,Normal behaviour -- no red flags,26,1.9463230044146689,50.60439811478138,0.000110083903855,286510.75267832
2415,13kBU3fcBoLZL2LnTD3Qz53qaww8CvAUQH,15.0,Low,No,Normal behaviour -- no red flags,25,2.6137450856006628,65.34362714001657,0.0001064408528386,318662.5874295
2416,bc1qa2gxqqe76pcucm0fej26qswwjpmwhn6wyrpmu9,15.0,Low,No,Normal behaviour -- no red flags,20,1.8954024210403628,37.908048420807255,0.0001409258177496,381596.3194876316
2417,bc1q77ff3jyx9vjrd3ghnl38x7r09srrf0yjylnjjz,15.0,Low,No,Normal behaviour -- no red flags,25,2.4194635898716284,60.48658974679071,0.0001061370350929,278010.705624625
2418,1G5YjcHwDLHxkuyLAzCbzM6pxTfhWsYwMn,15.0,Low,No,Normal behaviour -- no red flags,20,2.146284029628915,42.925680592578296,0.0001451019182956,382671.699468421
2419,3CV7LzwPWk2srnQ3A3QKvwMmYJKubRhxb5,15.0,Low,No,Normal behaviour -- no red flags,20,2.177739948625481,43.55479897250962,5.762227629390275e-05,407983.222554158
2420,3DRoioU9DZPWioPhMB4oFLvnSnhbCQtHos,14.9,Low,No,Normal behaviour -- no red flags,26,1.7691780681657965,45.99862977231071,8.966775467375627e-05,297761.11442044
2421,bc1qyny9683mc3xjxnc5sn55dh27xcyzg08c4m0l7f,14.9,Low,No,Normal behaviour -- no red flags,22,1.626933309071814,35.79253279957991,0.0001323999649548,333127.0241948571
2422,1D7xgeeYnogzdkVh5JSasGFTaFcztAgdxk,14.9,Low,No,Normal behaviour -- no red flags,23,1.3451373662875243,30.93815942461306,9.265334787408912e-05,331400.18231118185
2423,bc1qua0ln8r3s8mhf95j3w2escvqfwcrt834uacw5d,14.9,Low,No,Normal behaviour -- no red flags,21,1.3468704022136044,28.284278446485693,0.0001215043287228,371234.93004185
2424,bc1qfg0x84yrcn39taqr6pdgrjynvs78fd0uxchxqv,14.9,Low,No,Normal behaviour -- no red flags,20,1.6863646029941042,33.72729205988208,5.868693141750356e-05,394050.77371389465
2425,1MmsECMs4Za6A3vGoeXMcsQC8yraf1y7AP,14.9,Low,No,Normal behaviour -- no red flags,18,3.0554560054318647,54.99820809777356,0.0001093147005248,436857.80245135294
2426,bc1qn2s84d4773ldt87wlnqt36eqk85gfd2d2sxmfz,14.9,Low,No,Normal behaviour -- no red flags,15,1.3599570355631252,20.39935553344688,7.337556038196747e-05,405048.5681685
2427,1BH6GNKqaqo6FRirBu1TEHKvqLnL1BVytk,14.9,Low,No,Normal behaviour -- no red flags,16,1.788324678897404,28.613194862358466,0.0001426282692251,479761.5429794
2428,33QgPcso5iUogMzWFhB4ph7y9bkfbcGUkG,14.9,Low,No,Normal behaviour -- no red flags,16,1.229305328667437,19.66888525867899,9.491230583525362e-05,498794.5556347334
2429,1AdPE2pEV5vR6meW1XtecfRMobob4xhsWV,14.8,Low,No,Normal behaviour -- no red flags,15,3.193206574576496,47.89809861864743,8.3309299583611e-05,448600.0584820714
2430,3Quxm1eT3PyECDmMnSGUHgsbqrB8SoVa9x,14.8,Low,No,Normal behaviour -- no red flags,17,3.159079040145034,53.704343682465584,9.471307715264362e-05,343986.53865775
2431,1GefNJSafZN7sZukYfuibVnCAwgRCwbcEe,14.8,Low,No,Normal behaviour -- no red flags,16,1.725630305827107,27.61008489323371,0.0001281936966457,335204.3509151333
2432,bc1qk0y0rqpvwwc8l8ag2kjc5jdcql5dr03kt3tmux,14.8,Low,No,Normal behaviour -- no red flags,15,2.3735647872791548,35.60347180918732,6.0508481684493206e-05,453203.7577953572
2433,37n6kzgQtpDpNcEhgwCv7mfu8tijJ6SUKr,14.8,Low,No,Normal behaviour -- no red flags,25,2.6270640413471376,65.67660103367844,8.98658572824137e-05,310578.0388120833
2434,bc1qfj34rlr3e358xje084kmzfqn5ay8s2fanmm2mc,14.8,Low,No,Normal behaviour -- no red flags,21,1.30944818207727,27.49841182362267,0.0001126772061989,378093.1571879
2435,bc1qakau8e4xsgjlth40zjsmym5zyyghr5rvnkjnz4,14.8,Low,No,Normal behaviour -- no red flags,13,2.135380149953626,27.75994194939713,0.0001164685612145,566844.2266609167
2436,bc1p5syk4ew4su5c85dgg7xnukx6l2hhynxun6f4rmjygfqdu782m83svfyr66,14.8,Low,No,Normal behaviour -- no red flags,22,2.997760330561197,65.95072727234634,9.249072613365457e-05,348371.9735107143
2437,1DmfiYxz1m7Kz7ENJECGwjVZCjvxYChB2h,14.8,Low,No,Normal behaviour -- no red flags,17,2.5395646673067107,43.172599344214085,0.0001369515883698,479604.99531675
2438,14X9qAK9rXa4jJPdzArrQupD13eiPf18i4,14.8,Low,No,Normal behaviour -- no red flags,23,1.3793701864297991,31.72551428788537,9.11512515386985e-05,314578.6523114091
2439,bc1q0mtcd6e7lxtms8vexlvwzcdn356luay8dsk4gj,14.8,Low,No,Normal behaviour -- no red flags,14,2.525047561078933,35.35066585510506,9.037893304075942e-05,555570.174618077
2440,1LUaqq1x26oxA6En3daFKmrPCfMNPGWimC,14.7,Low,No,Normal behaviour -- no red flags,24,1.7350926788234,41.6422242917616,7.455302663760017e-05,309841.0460679565
2441,bc1pvx2xyydc7cnc5c8233kelqsxkv385eq0jttltrw9w9ez02w4wzxsa0rye9,14.7,Low,No,Normal behaviour -- no red flags,26,2.128177842989413,55.33262391772474,0.0001144917102064,289997.34628312
2442,1Jj62Zus6q3nEF4NX5ZdioBRNMQiSHmJSg,14.7,Low,No,Normal behaviour -- no red flags,18,1.6949416085245952,30.50894895344271,5.515099261736692e-05,441728.4607152942
2443,34jaD6PzdYBEjLBWKJEvjpeM8SqLkL3MyQ,14.7,Low,No,Normal behaviour -- no red flags,20,2.220928510448186,44.41857020896372,0.0001403982600318,360791.0991400526
2444,3P4rSvFyGTsAYCG888YZqDL4inMDgoxLte,14.7,Low,No,Normal behaviour -- no red flags,12,1.8564012547535764,22.27681505704292,0.0001020754203581,443356.7778296363
2445,1LMDi8UKMe4h1D8f1b46gMK13recu8sU3e,14.7,Low,No,Normal behaviour -- no red flags,18,2.453905740133623,44.17030332240522,0.0001452768478748,399707.0688308235
2446,bc1penwfys6ycy5eljqcskt80fgyjlgs0fystp6md5aasamgwq20pdjqgjp0xw,14.7,Low,No,Normal behaviour -- no red flags,19,3.169657477842774,60.22349207901272,8.201994796203496e-05,375269.2547879445
2447,bc1qv69z0mvxn0838erg2d2ap4dc93gp9z4lnfk90m,14.7,Low,No,Normal behaviour -- no red flags,15,1.311594517454023,19.67391776181034,0.0001094067538023,405870.8989622143
2448,bc1q6j9lmg8384muwq03p88jsk43ltfsrwfq0g065l,14.7,Low,No,Normal behaviour -- no red flags,14,2.6744766150230164,37.44267261032223,0.0001203174843994,460285.34573769226
2449,bc1passlmt8fet68sqf22wxgzwch8mdadmffeayfwujgm4ct2u8g09fqz8ux70,14.7,Low,No,Normal behaviour -- no red flags,26,1.849957830090348,48.09890358234905,9.969045010766448e-05,291619.43585852
2450,bc1pejf2qka7qscvkywdzhm9rdn8hhlrnrve38sny28schfwp4q6tcmsf4qe0h,14.7,Low,No,Normal behaviour -- no red flags,15,2.154057992645411,32.310869889681165,0.0001434451652659,502737.8957413571
2451,3PZmFKP4tqbqAYkJyWdgmPT9Ue9BRZezUS,14.7,Low,No,Normal behaviour -- no red flags,14,2.6550473070880227,37.17066229923232,0.000111176439561,536148.826564
2452,bc1pjhu7hj78lyhrx5gz243gfsrhu03ag5hrzplyghpnj99vc006446q6685ea,14.6,Low,No,Normal behaviour -- no red flags,13,1.910939193245285,24.842209512188703,6.912714141005286e-05,530407.184241
2453,bc1p8ex0newpxqgkvsxtrdpm3f5cr72mtxlr3wy2lfpmlp6ckfy088rq8xs2sa,14.6,Low,No,Normal behaviour -- no red flags,22,2.971255972705274,65.36763139951603,9.361068327781244e-05,326578.83311571425
2454,bc1q0gu9hyrcmmzaazx8658vjp2fymcpnnxeen5ay0,14.6,Low,No,Normal behaviour -- no red flags,12,2.265366145366751,27.18439374440101,8.738395778798858e-05,530013.5633510909
2455,1Ca5RFktWErPshBUBseL3ZnaAwUchYryxS,14.6,Low,No,Normal behaviour -- no red flags,21,3.00122170852942,63.02565587911783,0.0001013819540526,351382.2143265001
2456,bc1qqrz2enwzp33n7990mjvck9yyeg7pzuw050wtsc,14.6,Low,No,Normal behaviour -- no red flags,14,1.971176387683375,27.59646942756725,7.057136702034884e-05,552248.7146928462
2457,bc1qqsjaflfcrhu7vte56uaysdr7uv3n7xfxpn3qqe,14.6,Low,No,Normal behaviour -- no red flags,13,1.702064466370511,22.12683806281664,0.000110640265171,538904.1448258334
2458,bc1qtuc9gm5vxt885455pcltun2qxkwmvm0a402gy9,14.6,Low,No,Normal behaviour -- no red flags,15,2.424058859182378,36.36088288773567,0.0001299568953876,523168.96150435705
2459,12u1s5yYsEpfz9u94hkz1QEBG4FkC8BsJk,14.6,Low,No,Normal behaviour -- no red flags,14,2.26416440871401,31.69830172199614,9.658059212334156e-05,571775.5112157692
2460,1SBUmCW5uA6TB9pcZsb2D6n6uTNZPBTX2,14.6,Low,No,Normal behaviour -- no red flags,26,2.1745600390307915,56.53856101480058,9.989710731060425e-05,282602.05693472
2461,3Abr4MHLmSSsAgpLDYgUwzuzUxtZk93hV5,14.6,Low,No,Normal behaviour -- no red flags,23,2.5418312636919107,58.46211906491395,0.000129233450748,329858.08698186366
2462,1B1LqvAJQjJ1kmjC6WYKgf1NACucTR9uPm,14.6,Low,No,Normal behaviour -- no red flags,20,2.8711421455998787,57.42284291199757,7.759024097240142e-05,383498.1546269999
2463,35HtC2vLhm45zTLJfuZ7MMiCnKins2o7D5,14.6,Low,No,Normal behaviour -- no red flags,21,2.815641818070759,59.12847817948594,0.0001242640226156,351753.52210505004
2464,34pZnn5hme7oen7Sh2C2D3AsE1u4BzdHGT,14.5,Low,No,Normal behaviour -- no red flags,16,3.159240054151764,50.547840866428224,9.857077035735623e-05,465212.3901414001
2465,bc1q60j0va6l0khz7yu83chsgv7057pcnn449zhnjs,14.5,Low,No,Normal behaviour -- no red flags,20,3.0133734444321947,60.26746888864389,8.819190614029395e-05,378964.797899
2466,3JoDFE7jXoZFkerAueFWjFsujWQrXwg2CG,14.5,Low,No,Normal behaviour -- no red flags,21,1.3075659538733766,27.45888503134091,0.0001025208074625,312915.80597185006
2467,bc1pk97mrw0c88rq6cassvpq0fag09em63evg4l7pzysm4u98q859xlqkhww5g,14.5,Low,No,Normal behaviour -- no red flags,21,1.573684207683263,33.04736836134852,0.0001302704151032,373981.78087375
2468,38jDcd6gDnguqjqpu48rgSPo2euwb2uBi3,14.5,Low,No,Normal behaviour -- no red flags,13,2.93470753464318,38.151197950361336,9.191562645887684e-05,389394.0409131667
2469,3M57mLjoagy2gG5ySLfgvK1WNNUBHDZEsA,14.5,Low,No,Normal behaviour -- no red flags,25,1.7370396331831708,43.42599082957927,0.0001022417296197,296608.03225816664
2470,1MFVh1m951JgQxXEVunosxZWjsM1Zo2YKh,14.5,Low,No,Normal behaviour -- no red flags,21,2.6087143301373663,54.7830009328847,6.368242794530605e-05,322788.44191184995
2471,bc1q8l8zhlj76ap2p22y6wn3z809lzzy4ulc05048u,14.5,Low,No,Normal behaviour -- no red flags,16,2.946141503634144,47.1382640581463,7.762604744002691e-05,477077.4081121333
2472,bc1pu4mak8lqxnsmkphu0uk9gd7fcs3vwnmgkfvj8g997layajrthfms8gst0p,14.5,Low,No,Normal behaviour -- no red flags,20,3.023538527731115,60.4707705546223,9.77563717990358e-05,386237.2293015264
2473,18ShTJ31DUUgMkzxi551vkao9QacMbkFfb,14.5,Low,No,Normal behaviour -- no red flags,15,2.03044265871403,30.456639880710448,6.291096963156618e-05,516723.3936146429
2474,39A4wuXkDgHjgKPEcyhyeF3BLPz5sC3SRM,14.5,Low,No,Normal behaviour -- no red flags,22,1.8786411525223627,41.33010535549198,0.0001370077944433,360436.4777022381
2475,1NW7aSog315EnYPrxjeaQ7YxjUw7CuXpxE,14.5,Low,No,Normal behaviour -- no red flags,20,2.853056979166888,57.06113958333776,0.0001221443280519,305646.18166357896
2476,bc1qrx70ucvv066mvd8mat82hyu78vwyqv03vpxpax,14.4,Low,No,Normal behaviour -- no red flags,17,1.7833930210952256,30.317681358618835,5.909367964614773e-05,460600.234463375
2477,1Ma5t9yGbdHWbguCQF2KUYbxhaYXvQLA9B,14.4,Low,No,Normal behaviour -- no red flags,14,2.750954876163093,38.5133682662833,8.949514546804665e-05,505315.803346
2478,18d3bKxUJp8UaJPZtMBe4c5ap2UzvUewXr,14.4,Low,No,Normal behaviour -- no red flags,14,2.180536782905872,30.527514960682204,0.0001024503236672,582436.3297451538
2479,bc1q63fgs3n3fl5ug5qpw57n84t5yvarwzymnjchgw,14.4,Low,No,Normal behaviour -- no red flags,22,1.5803187390033344,34.76701225807336,7.164489595694173e-05,302186.4001966667
2480,3MzfqQVgxQEPmwHc8DpZqWTa771pMw7Unk,14.4,Low,No,Normal behaviour -- no red flags,18,2.9813897968652108,53.6650163435738,7.56803488164709e-05,423016.6303488823
2481,bc1qpk2wqsy8v5nghuagpu59tl9w9vgvrl9sdts7rs,14.4,Low,No,Normal behaviour -- no red flags,17,2.926093008232574,49.74358113995376,7.22685189068845e-05,456309.4407163125
2482,bc1pd95yn30dz69he7pyn6sweuxu63kvv3wvy97yux4mjqcz5uj4p07s3m4gxn,14.4,Low,No,Normal behaviour -- no red flags,17,2.419557239991366,41.13247307985322,0.0001400294197665,375635.3968073125
